statistical_region_code,statistical_region_name,issue_week,target_window_start,target_window_end,target_kme_cases_next_8w,population_exposure,population_year_min,population_year_max,population_exposure_per_100000,offset_log_population_per_100000,seasonal_sin_annual,seasonal_cos_annual,past_8w_kme_cases,past_8w_kme_incidence_per_100000,past_case_window_start,past_case_window_end,latest_past_case_week_used,weather_window_start,latest_weather_week_used,latest_weather_week_end,t2m_mean_c_previous_4w_mean,tp_sum_mm_previous_4w_sum,stl1_mean_c_previous_4w_mean,swvl1_mean_m3_m3_previous_4w_mean
01,POMURSKA STATISTIČNA REGIJA,2016-05-02,2016-05-09,2016-06-27,2,116670,2015,2015,1.1667,0.1541792508476743,0.8660254037844387,-0.49999999999999983,0,0.0,2016-03-07,2016-04-25,2016-04-25,2016-04-04,2016-04-25,2016-05-01,12.093055712653516,56.634104735402616,12.096730119446331,0.30991809853092767
02,PODRAVSKA STATISTIČNA REGIJA,2016-05-02,2016-05-09,2016-06-27,5,323356,2015,2015,3.23356,1.173583697476904,0.8660254037844387,-0.49999999999999983,0,0.0,2016-03-07,2016-04-25,2016-04-25,2016-04-04,2016-04-25,2016-05-01,11.244075434904703,73.3092637675262,11.175457769900609,0.32710938398084927
03,KOROŠKA STATISTIČNA REGIJA,2016-05-02,2016-05-09,2016-06-27,4,71303,2015,2015,0.71303,-0.3382317837166746,0.8660254037844387,-0.49999999999999983,0,0.0,2016-03-07,2016-04-25,2016-04-25,2016-04-04,2016-04-25,2016-05-01,8.747121628676837,102.81906869915936,8.893452115509655,0.3608655848274245
04,SAVINJSKA STATISTIČNA REGIJA,2016-05-02,2016-05-09,2016-06-27,1,253975,2015,2015,2.53975,0.9320656509895173,0.8660254037844387,-0.49999999999999983,1,0.3937395412934344,2016-03-07,2016-04-25,2016-04-25,2016-04-04,2016-04-25,2016-05-01,9.974230594947725,84.02459789631627,9.973213588719116,0.3486944975923222
05,ZASAVSKA STATISTIČNA REGIJA,2016-05-02,2016-05-09,2016-06-27,0,57711,2015,2015,0.57711,-0.5497223893959373,0.8660254037844387,-0.49999999999999983,0,0.0,2016-03-07,2016-04-25,2016-04-25,2016-04-04,2016-04-25,2016-05-01,9.868858781147607,82.81013420933145,9.897391487254774,0.3470241975417485
06,POSAVSKA STATISTIČNA REGIJA,2016-05-02,2016-05-09,2016-06-27,1,75619,2015,2015,0.75619,-0.2794626116275535,0.8660254037844387,-0.49999999999999983,0,0.0,2016-03-07,2016-04-25,2016-04-25,2016-04-04,2016-04-25,2016-05-01,11.253508812791432,73.94736217664799,11.083058505095513,0.3394041896269695
07,JUGOVZHODNA SLOVENIJA,2016-05-02,2016-05-09,2016-06-27,0,142373,2015,2015,1.42373,0.3532801882705802,0.8660254037844387,-0.49999999999999983,0,0.0,2016-03-07,2016-04-25,2016-04-25,2016-04-04,2016-04-25,2016-05-01,10.243130900109133,88.52178885248203,10.163377315912008,0.3495334719467562
08,OSREDNJESLOVENSKA STATISTIČNA REGIJA,2016-05-02,2016-05-09,2016-06-27,12,534518,2015,2015,5.34518,1.676195220242995,0.8660254037844387,-0.49999999999999983,0,0.0,2016-03-07,2016-04-25,2016-04-25,2016-04-04,2016-04-25,2016-05-01,9.917825764997193,94.46134594930761,9.868939400288486,0.35360648483250473
09,GORENJSKA STATISTIČNA REGIJA,2016-05-02,2016-05-09,2016-06-27,3,203850,2015,2015,2.0385,0.712214243277171,0.8660254037844387,-0.49999999999999983,0,0.0,2016-03-07,2016-04-25,2016-04-25,2016-04-04,2016-04-25,2016-05-01,7.717226865800524,113.73781514572369,7.906511620072578,0.37512481052616964
10,PRIMORSKO-NOTRANJSKA STATISTIČNA REGIJA,2016-05-02,2016-05-09,2016-06-27,2,52538,2015,2015,0.52538,-0.6436334686904845,0.8660254037844387,-0.49999999999999983,0,0.0,2016-03-07,2016-04-25,2016-04-25,2016-04-04,2016-04-25,2016-05-01,9.05781351830094,100.45431219047086,9.225516158567704,0.3609094728098476
11,GORIŠKA STATISTIČNA REGIJA,2016-05-02,2016-05-09,2016-06-27,0,118188,2015,2015,1.18188,0.1671063909874743,0.8660254037844387,-0.49999999999999983,0,0.0,2016-03-07,2016-04-25,2016-04-25,2016-04-04,2016-04-25,2016-05-01,8.92924609419854,123.12526454850743,8.927842077721268,0.37480795112304577
12,OBALNO-KRAŠKA STATISTIČNA REGIJA,2016-05-02,2016-05-09,2016-06-27,1,112773,2015,2015,1.12773,0.12020676272215503,0.8660254037844387,-0.49999999999999983,0,0.0,2016-03-07,2016-04-25,2016-04-25,2016-04-04,2016-04-25,2016-05-01,11.419490173079097,93.38362776979183,11.611083405721265,0.34204558691749326
01,POMURSKA STATISTIČNA REGIJA,2016-05-09,2016-05-16,2016-07-04,2,116670,2015,2015,1.1667,0.1541792508476743,0.7998392447397195,-0.6002142805483681,0,0.0,2016-03-14,2016-05-02,2016-05-02,2016-04-11,2016-05-02,2016-05-08,12.003542538589084,74.75062154764329,11.962506455923196,0.32877172424082013
02,PODRAVSKA STATISTIČNA REGIJA,2016-05-09,2016-05-16,2016-07-04,6,323356,2015,2015,3.23356,1.173583697476904,0.7998392447397195,-0.6002142805483681,0,0.0,2016-03-14,2016-05-02,2016-05-02,2016-04-11,2016-05-02,2016-05-08,11.082318297539045,100.05134002600833,10.972398443775033,0.3453497218187601
03,KOROŠKA STATISTIČNA REGIJA,2016-05-09,2016-05-16,2016-07-04,4,71303,2015,2015,0.71303,-0.3382317837166746,0.7998392447397195,-0.6002142805483681,0,0.0,2016-03-14,2016-05-02,2016-05-02,2016-04-11,2016-05-02,2016-05-08,8.64527769743287,145.75697433186662,8.829670525835516,0.3765500639916474
04,SAVINJSKA STATISTIČNA REGIJA,2016-05-09,2016-05-16,2016-07-04,0,253975,2015,2015,2.53975,0.9320656509895173,0.7998392447397195,-0.6002142805483681,1,0.3937395412934344,2016-03-14,2016-05-02,2016-05-02,2016-04-11,2016-05-02,2016-05-08,9.861928097842934,110.81233272279592,9.877881407689648,0.36561691242406885
05,ZASAVSKA STATISTIČNA REGIJA,2016-05-09,2016-05-16,2016-07-04,0,57711,2015,2015,0.57711,-0.5497223893959373,0.7998392447397195,-0.6002142805483681,0,0.0,2016-03-14,2016-05-02,2016-05-02,2016-04-11,2016-05-02,2016-05-08,9.782386042641546,103.83423097018786,9.797805952001267,0.36394482400880734
06,POSAVSKA STATISTIČNA REGIJA,2016-05-09,2016-05-16,2016-07-04,1,75619,2015,2015,0.75619,-0.2794626116275535,0.7998392447397195,-0.6002142805483681,0,0.0,2016-03-14,2016-05-02,2016-05-02,2016-04-11,2016-05-02,2016-05-08,11.106418222287115,90.56532440192531,10.925907750425527,0.35746452945018886
07,JUGOVZHODNA SLOVENIJA,2016-05-09,2016-05-16,2016-07-04,1,142373,2015,2015,1.42373,0.3532801882705802,0.7998392447397195,-0.6002142805483681,0,0.0,2016-03-14,2016-05-02,2016-05-02,2016-04-11,2016-05-02,2016-05-08,10.17822158577786,114.00880871576055,10.05888010542293,0.36697404722301263
08,OSREDNJESLOVENSKA STATISTIČNA REGIJA,2016-05-09,2016-05-16,2016-07-04,15,534518,2015,2015,5.34518,1.676195220242995,0.7998392447397195,-0.6002142805483681,0,0.0,2016-03-14,2016-05-02,2016-05-02,2016-04-11,2016-05-02,2016-05-08,10.003779287902322,106.46484900291838,9.870557690291088,0.36748281137511174
09,GORENJSKA STATISTIČNA REGIJA,2016-05-09,2016-05-16,2016-07-04,5,203850,2015,2015,2.0385,0.712214243277171,0.7998392447397195,-0.6002142805483681,0,0.0,2016-03-14,2016-05-02,2016-05-02,2016-04-11,2016-05-02,2016-05-08,7.7454255801342375,120.15637711140845,8.036294986339533,0.3824994374899834
10,PRIMORSKO-NOTRANJSKA STATISTIČNA REGIJA,2016-05-09,2016-05-16,2016-07-04,2,52538,2015,2015,0.52538,-0.6436334686904845,0.7998392447397195,-0.6002142805483681,0,0.0,2016-03-14,2016-05-02,2016-05-02,2016-04-11,2016-05-02,2016-05-08,9.08372207818956,118.96283209304707,9.266430730434086,0.3739002881151715
11,GORIŠKA STATISTIČNA REGIJA,2016-05-09,2016-05-16,2016-07-04,1,118188,2015,2015,1.18188,0.1671063909874743,0.7998392447397195,-0.6002142805483681,0,0.0,2016-03-14,2016-05-02,2016-05-02,2016-04-11,2016-05-02,2016-05-08,9.055084427096595,120.95775335966307,9.10110664754327,0.38176930038576473
12,OBALNO-KRAŠKA STATISTIČNA REGIJA,2016-05-09,2016-05-16,2016-07-04,1,112773,2015,2015,1.12773,0.12020676272215503,0.7998392447397195,-0.6002142805483681,0,0.0,2016-03-14,2016-05-02,2016-05-02,2016-04-11,2016-05-02,2016-05-08,11.689409170532373,96.03624116085274,11.867041727190722,0.3516191003358028
01,POMURSKA STATISTIČNA REGIJA,2016-05-16,2016-05-23,2016-07-11,2,116670,2015,2015,1.1667,0.1541792508476743,0.722116596610116,-0.6917713646142222,0,0.0,2016-03-21,2016-05-09,2016-05-09,2016-04-18,2016-05-09,2016-05-15,11.942486376129319,119.81493367582067,12.12422584436366,0.3484209535045246
02,PODRAVSKA STATISTIČNA REGIJA,2016-05-16,2016-05-23,2016-07-11,5,323356,2015,2015,3.23356,1.173583697476904,0.722116596610116,-0.6917713646142222,0,0.0,2016-03-21,2016-05-09,2016-05-09,2016-04-18,2016-05-09,2016-05-15,11.033425501207974,145.91010043273997,11.124313338576947,0.3631557278888328
03,KOROŠKA STATISTIČNA REGIJA,2016-05-16,2016-05-23,2016-07-11,5,71303,2015,2015,0.71303,-0.3382317837166746,0.722116596610116,-0.6917713646142222,0,0.0,2016-03-21,2016-05-09,2016-05-09,2016-04-18,2016-05-09,2016-05-15,8.721539790256879,197.98227763264472,9.114542068622717,0.3927670930686932
04,SAVINJSKA STATISTIČNA REGIJA,2016-05-16,2016-05-23,2016-07-11,0,253975,2015,2015,2.53975,0.9320656509895173,0.722116596610116,-0.6917713646142222,2,0.7874790825868688,2016-03-21,2016-05-09,2016-05-09,2016-04-18,2016-05-09,2016-05-15,9.899630483809373,159.27994637247002,10.109626428506035,0.3803901007607252
05,ZASAVSKA STATISTIČNA REGIJA,2016-05-16,2016-05-23,2016-07-11,0,57711,2015,2015,0.57711,-0.5497223893959373,0.722116596610116,-0.6917713646142222,0,0.0,2016-03-21,2016-05-09,2016-05-09,2016-04-18,2016-05-09,2016-05-15,9.847055126578097,153.08403512490463,10.017341128422185,0.37740419465272834
06,POSAVSKA STATISTIČNA REGIJA,2016-05-16,2016-05-23,2016-07-11,1,75619,2015,2015,0.75619,-0.2794626116275535,0.722116596610116,-0.6917713646142222,0,0.0,2016-03-21,2016-05-09,2016-05-09,2016-04-18,2016-05-09,2016-05-15,11.127354923483622,138.85862978782228,11.130244433895253,0.3712391221070211
07,JUGOVZHODNA SLOVENIJA,2016-05-16,2016-05-23,2016-07-11,1,142373,2015,2015,1.42373,0.3532801882705802,0.722116596610116,-0.6917713646142222,0,0.0,2016-03-21,2016-05-09,2016-05-09,2016-04-18,2016-05-09,2016-05-15,10.23880198507345,173.45955247988016,10.238257295983772,0.38086027093001296
08,OSREDNJESLOVENSKA STATISTIČNA REGIJA,2016-05-16,2016-05-23,2016-07-11,18,534518,2015,2015,5.34518,1.676195220242995,0.722116596610116,-0.6917713646142222,0,0.0,2016-03-21,2016-05-09,2016-05-09,2016-04-18,2016-05-09,2016-05-15,10.083909218822715,160.34623442326318,10.088362862905049,0.3794168935200273
09,GORENJSKA STATISTIČNA REGIJA,2016-05-16,2016-05-23,2016-07-11,6,203850,2015,2015,2.0385,0.712214243277171,0.722116596610116,-0.6917713646142222,0,0.0,2016-03-21,2016-05-09,2016-05-09,2016-04-18,2016-05-09,2016-05-15,7.899413827962044,172.81266141555957,8.319908064155996,0.392322267241676
10,PRIMORSKO-NOTRANJSKA STATISTIČNA REGIJA,2016-05-16,2016-05-23,2016-07-11,3,52538,2015,2015,0.52538,-0.6436334686904845,0.722116596610116,-0.6917713646142222,0,0.0,2016-03-21,2016-05-09,2016-05-09,2016-04-18,2016-05-09,2016-05-15,9.127412193804398,201.9239587414183,9.401195447090114,0.3879409276359338
11,GORIŠKA STATISTIČNA REGIJA,2016-05-16,2016-05-23,2016-07-11,1,118188,2015,2015,1.18188,0.1671063909874743,0.722116596610116,-0.6917713646142222,0,0.0,2016-03-21,2016-05-09,2016-05-09,2016-04-18,2016-05-09,2016-05-15,9.210044502336896,184.6924654123318,9.371106734593498,0.3896390582895709
12,OBALNO-KRAŠKA STATISTIČNA REGIJA,2016-05-16,2016-05-23,2016-07-11,1,112773,2015,2015,1.12773,0.12020676272215503,0.722116596610116,-0.6917713646142222,0,0.0,2016-03-21,2016-05-09,2016-05-09,2016-04-18,2016-05-09,2016-05-15,11.790334277617402,178.65729697569387,12.016369489052815,0.3633781201539865
01,POMURSKA STATISTIČNA REGIJA,2016-05-23,2016-05-30,2016-07-18,2,116670,2015,2015,1.1667,0.1541792508476743,0.6339784927628868,-0.7733506777097298,0,0.0,2016-03-28,2016-05-16,2016-05-16,2016-04-25,2016-05-16,2016-05-22,12.420024698329692,118.10507272286459,12.481047492363725,0.3693196153438446
02,PODRAVSKA STATISTIČNA REGIJA,2016-05-23,2016-05-30,2016-07-18,3,323356,2015,2015,3.23356,1.173583697476904,0.6339784927628868,-0.7733506777097298,1,0.3092566706663863,2016-03-28,2016-05-16,2016-05-16,2016-04-25,2016-05-16,2016-05-22,11.533612619459884,143.30001398718844,11.514858282968369,0.37835111371356456
03,KOROŠKA STATISTIČNA REGIJA,2016-05-23,2016-05-30,2016-07-18,8,71303,2015,2015,0.71303,-0.3382317837166746,0.6339784927628868,-0.7733506777097298,0,0.0,2016-03-28,2016-05-16,2016-05-16,2016-04-25,2016-05-16,2016-05-22,9.236907835825265,189.38226122710876,9.562006136478397,0.39753192926736874
04,SAVINJSKA STATISTIČNA REGIJA,2016-05-23,2016-05-30,2016-07-18,0,253975,2015,2015,2.53975,0.9320656509895173,0.6339784927628868,-0.7733506777097298,2,0.7874790825868688,2016-03-28,2016-05-16,2016-05-16,2016-04-25,2016-05-16,2016-05-22,10.414663972288434,150.79815023206825,10.570937589070645,0.38767367054778407
05,ZASAVSKA STATISTIČNA REGIJA,2016-05-23,2016-05-30,2016-07-18,0,57711,2015,2015,0.57711,-0.5497223893959373,0.6339784927628868,-0.7733506777097298,0,0.0,2016-03-28,2016-05-16,2016-05-16,2016-04-25,2016-05-16,2016-05-22,10.350871525476627,145.48611317229148,10.45157242359805,0.38563143329481675
06,POSAVSKA STATISTIČNA REGIJA,2016-05-23,2016-05-30,2016-07-18,1,75619,2015,2015,0.75619,-0.2794626116275535,0.6339784927628868,-0.7733506777097298,0,0.0,2016-03-28,2016-05-16,2016-05-16,2016-04-25,2016-05-16,2016-05-22,11.689914036298394,125.3789973574635,11.62037116230264,0.378318752512454
07,JUGOVZHODNA SLOVENIJA,2016-05-23,2016-05-30,2016-07-18,4,142373,2015,2015,1.42373,0.3532801882705802,0.6339784927628868,-0.7733506777097298,0,0.0,2016-03-28,2016-05-16,2016-05-16,2016-04-25,2016-05-16,2016-05-22,10.814354540112898,160.03769332133163,10.647854770486516,0.38780192602755487
08,OSREDNJESLOVENSKA STATISTIČNA REGIJA,2016-05-23,2016-05-30,2016-07-18,19,534518,2015,2015,5.34518,1.676195220242995,0.6339784927628868,-0.7733506777097298,0,0.0,2016-03-28,2016-05-16,2016-05-16,2016-04-25,2016-05-16,2016-05-22,10.61106636437792,151.23556985134613,10.472941699784712,0.38641821271395993
09,GORENJSKA STATISTIČNA REGIJA,2016-05-23,2016-05-30,2016-07-18,6,203850,2015,2015,2.0385,0.712214243277171,0.6339784927628868,-0.7733506777097298,0,0.0,2016-03-28,2016-05-16,2016-05-16,2016-04-25,2016-05-16,2016-05-22,8.316008673203552,162.8438912014911,8.65465898009335,0.39540790930531466
10,PRIMORSKO-NOTRANJSKA STATISTIČNA REGIJA,2016-05-23,2016-05-30,2016-07-18,3,52538,2015,2015,0.52538,-0.6436334686904845,0.6339784927628868,-0.7733506777097298,0,0.0,2016-03-28,2016-05-16,2016-05-16,2016-04-25,2016-05-16,2016-05-22,9.683967090796408,193.54202330259437,9.769063655005978,0.39451294701481376
11,GORIŠKA STATISTIČNA REGIJA,2016-05-23,2016-05-30,2016-07-18,1,118188,2015,2015,1.18188,0.1671063909874743,0.6339784927628868,-0.7733506777097298,0,0.0,2016-03-28,2016-05-16,2016-05-16,2016-04-25,2016-05-16,2016-05-22,9.651307670687435,177.7433327938876,9.708758240072182,0.39274187911128805
12,OBALNO-KRAŠKA STATISTIČNA REGIJA,2016-05-23,2016-05-30,2016-07-18,0,112773,2015,2015,1.12773,0.12020676272215503,0.6339784927628868,-0.7733506777097298,0,0.0,2016-03-28,2016-05-16,2016-05-16,2016-04-25,2016-05-16,2016-05-22,12.33620329994777,170.4489856996401,12.442403030019456,0.3719459556786504
01,POMURSKA STATISTIČNA REGIJA,2016-05-30,2016-06-06,2016-07-25,2,116670,2015,2015,1.1667,0.1541792508476743,0.5366961939916005,-0.8437755598231856,0,0.0,2016-04-04,2016-05-23,2016-05-23,2016-05-02,2016-05-23,2016-05-29,15.133157795763225,110.31449813101622,14.790798161401588,0.3769146500752787
02,PODRAVSKA STATISTIČNA REGIJA,2016-05-30,2016-06-06,2016-07-25,6,323356,2015,2015,3.23356,1.173583697476904,0.5366961939916005,-0.8437755598231856,3,0.9277700119991588,2016-04-04,2016-05-23,2016-05-23,2016-05-02,2016-05-23,2016-05-29,14.258732577117247,136.64333191833302,13.83456272255091,0.3825421300530011
03,KOROŠKA STATISTIČNA REGIJA,2016-05-30,2016-06-06,2016-07-25,7,71303,2015,2015,0.71303,-0.3382317837166746,0.5366961939916005,-0.8437755598231856,0,0.0,2016-04-04,2016-05-23,2016-05-23,2016-05-02,2016-05-23,2016-05-29,12.11656312388417,166.46975297747306,11.982220729724466,0.3943230692633926
04,SAVINJSKA STATISTIČNA REGIJA,2016-05-30,2016-06-06,2016-07-25,2,253975,2015,2015,2.53975,0.9320656509895173,0.5366961939916005,-0.8437755598231856,2,0.7874790825868688,2016-04-04,2016-05-23,2016-05-23,2016-05-02,2016-05-23,2016-05-29,13.043718815267233,139.68836903632416,12.827994049462312,0.386561563959683
05,ZASAVSKA STATISTIČNA REGIJA,2016-05-30,2016-06-06,2016-07-25,0,57711,2015,2015,0.57711,-0.5497223893959373,0.5366961939916005,-0.8437755598231856,0,0.0,2016-04-04,2016-05-23,2016-05-23,2016-05-02,2016-05-23,2016-05-29,12.852554057445854,126.87908837327507,12.612688050219514,0.381796464619676
06,POSAVSKA STATISTIČNA REGIJA,2016-05-30,2016-06-06,2016-07-25,1,75619,2015,2015,0.75619,-0.2794626116275535,0.5366961939916005,-0.8437755598231856,0,0.0,2016-04-04,2016-05-23,2016-05-23,2016-05-02,2016-05-23,2016-05-29,14.232975873841546,114.02577030882468,13.817107329266848,0.3747843705678371
07,JUGOVZHODNA SLOVENIJA,2016-05-30,2016-06-06,2016-07-25,4,142373,2015,2015,1.42373,0.3532801882705802,0.5366961939916005,-0.8437755598231856,0,0.0,2016-04-04,2016-05-23,2016-05-23,2016-05-02,2016-05-23,2016-05-29,13.282074579023249,135.96162045927136,12.832174527201435,0.3790556842812408
08,OSREDNJESLOVENSKA STATISTIČNA REGIJA,2016-05-30,2016-06-06,2016-07-25,18,534518,2015,2015,5.34518,1.676195220242995,0.5366961939916005,-0.8437755598231856,0,0.0,2016-04-04,2016-05-23,2016-05-23,2016-05-02,2016-05-23,2016-05-29,13.028004995090178,124.45449306597797,12.599188980257422,0.37909571599565006
09,GORENJSKA STATISTIČNA REGIJA,2016-05-30,2016-06-06,2016-07-25,6,203850,2015,2015,2.0385,0.712214243277171,0.5366961939916005,-0.8437755598231856,0,0.0,2016-04-04,2016-05-23,2016-05-23,2016-05-02,2016-05-23,2016-05-29,10.901386588013395,141.127429564326,10.850383087715413,0.3905819234148935
10,PRIMORSKO-NOTRANJSKA STATISTIČNA REGIJA,2016-05-30,2016-06-06,2016-07-25,3,52538,2015,2015,0.52538,-0.6436334686904845,0.5366961939916005,-0.8437755598231856,0,0.0,2016-04-04,2016-05-23,2016-05-23,2016-05-02,2016-05-23,2016-05-29,11.925398665590086,161.30602348605845,11.716684894062762,0.38378857065083966
11,GORIŠKA STATISTIČNA REGIJA,2016-05-30,2016-06-06,2016-07-25,1,118188,2015,2015,1.18188,0.1671063909874743,0.5366961939916005,-0.8437755598231856,0,0.0,2016-04-04,2016-05-23,2016-05-23,2016-05-02,2016-05-23,2016-05-29,11.959046548719698,157.0228289449008,11.662842462689678,0.3875648960948452
12,OBALNO-KRAŠKA STATISTIČNA REGIJA,2016-05-30,2016-06-06,2016-07-25,0,112773,2015,2015,1.12773,0.12020676272215503,0.5366961939916005,-0.8437755598231856,1,0.8867370735903097,2016-04-04,2016-05-23,2016-05-23,2016-05-02,2016-05-23,2016-05-29,14.28019658259446,149.71679565736036,14.130678494818419,0.3650969466288717
01,POMURSKA STATISTIČNA REGIJA,2016-06-06,2016-06-13,2016-08-01,1,116670,2015,2015,1.1667,0.1541792508476743,0.43167285247378384,-0.9020302369860707,1,0.8571183680466271,2016-04-11,2016-05-30,2016-05-30,2016-05-09,2016-05-30,2016-06-05,16.308567464135052,101.50272712967096,16.211645864473198,0.36222852426433494
02,PODRAVSKA STATISTIČNA REGIJA,2016-06-06,2016-06-13,2016-08-01,6,323356,2015,2015,3.23356,1.173583697476904,0.43167285247378384,-0.9020302369860707,3,0.9277700119991588,2016-04-11,2016-05-30,2016-05-30,2016-05-09,2016-05-30,2016-06-05,15.384243760412746,122.10981860842017,15.179986386844517,0.36910132432242493
03,KOROŠKA STATISTIČNA REGIJA,2016-06-06,2016-06-13,2016-08-01,8,71303,2015,2015,0.71303,-0.3382317837166746,0.43167285247378384,-0.9020302369860707,1,1.4024655344094918,2016-04-11,2016-05-30,2016-05-30,2016-05-09,2016-05-30,2016-06-05,13.12003239922223,152.78917039811606,13.201252873940799,0.3878576176567502
04,SAVINJSKA STATISTIČNA REGIJA,2016-06-06,2016-06-13,2016-08-01,2,253975,2015,2015,2.53975,0.9320656509895173,0.43167285247378384,-0.9020302369860707,2,0.7874790825868688,2016-04-11,2016-05-30,2016-05-30,2016-05-09,2016-05-30,2016-06-05,14.094276759199166,122.75079730222504,14.044793283447014,0.3740964998305769
05,ZASAVSKA STATISTIČNA REGIJA,2016-06-06,2016-06-13,2016-08-01,0,57711,2015,2015,0.57711,-0.5497223893959373,0.43167285247378384,-0.9020302369860707,0,0.0,2016-04-11,2016-05-30,2016-05-30,2016-05-09,2016-05-30,2016-06-05,13.846027245812781,110.89675633609146,13.78086155451556,0.3692833575802259
06,POSAVSKA STATISTIČNA REGIJA,2016-06-06,2016-06-13,2016-08-01,1,75619,2015,2015,0.75619,-0.2794626116275535,0.43167285247378384,-0.9020302369860707,0,0.0,2016-04-11,2016-05-30,2016-05-30,2016-05-09,2016-05-30,2016-06-05,15.3550832272656,101.40201655724121,15.103876121666582,0.35724867674709065
07,JUGOVZHODNA SLOVENIJA,2016-06-06,2016-06-13,2016-08-01,4,142373,2015,2015,1.42373,0.3532801882705802,0.43167285247378384,-0.9020302369860707,0,0.0,2016-04-11,2016-05-30,2016-05-30,2016-05-09,2016-05-30,2016-06-05,14.302144179512249,126.84827815385485,14.049758253472119,0.3648698898906002
08,OSREDNJESLOVENSKA STATISTIČNA REGIJA,2016-06-06,2016-06-13,2016-08-01,17,534518,2015,2015,5.34518,1.676195220242995,0.43167285247378384,-0.9020302369860707,2,0.3741688773811172,2016-04-11,2016-05-30,2016-05-30,2016-05-09,2016-05-30,2016-06-05,13.858507652103741,124.12330889356107,13.680046046581367,0.37384924873970815
09,GORENJSKA STATISTIČNA REGIJA,2016-06-06,2016-06-13,2016-08-01,6,203850,2015,2015,2.0385,0.712214243277171,0.43167285247378384,-0.9020302369860707,0,0.0,2016-04-11,2016-05-30,2016-05-30,2016-05-09,2016-05-30,2016-06-05,11.736248889529875,156.80632247779855,11.96406026844778,0.39195130716251586
10,PRIMORSKO-NOTRANJSKA STATISTIČNA REGIJA,2016-06-06,2016-06-13,2016-08-01,2,52538,2015,2015,0.52538,-0.6436334686904845,0.43167285247378384,-0.9020302369860707,0,0.0,2016-04-11,2016-05-30,2016-05-30,2016-05-09,2016-05-30,2016-06-05,12.688261485689086,204.01077153551574,12.639351326008816,0.3884836819702672
11,GORIŠKA STATISTIČNA REGIJA,2016-06-06,2016-06-13,2016-08-01,1,118188,2015,2015,1.18188,0.1671063909874743,0.43167285247378384,-0.9020302369860707,0,0.0,2016-04-11,2016-05-30,2016-05-30,2016-05-09,2016-05-30,2016-06-05,12.64017282086535,215.26782358867035,12.580318784692139,0.39437749471098876
12,OBALNO-KRAŠKA STATISTIČNA REGIJA,2016-06-06,2016-06-13,2016-08-01,0,112773,2015,2015,1.12773,0.12020676272215503,0.43167285247378384,-0.9020302369860707,1,0.8867370735903097,2016-04-11,2016-05-30,2016-05-30,2016-05-09,2016-05-30,2016-06-05,14.940364308876413,193.03733219742898,14.919432599038165,0.37356534693085164
01,POMURSKA STATISTIČNA REGIJA,2016-06-13,2016-06-20,2016-08-08,1,116670,2015,2015,1.1667,0.1541792508476743,0.3204232733919116,-0.9472744722987168,2,1.7142367360932542,2016-04-18,2016-06-06,2016-06-06,2016-05-16,2016-06-06,2016-06-12,17.443242218497254,79.25603293368516,17.36521675530979,0.3544218296205818
02,PODRAVSKA STATISTIČNA REGIJA,2016-06-13,2016-06-20,2016-08-08,6,323356,2015,2015,3.23356,1.173583697476904,0.3204232733919116,-0.9472744722987168,3,0.9277700119991588,2016-04-18,2016-06-06,2016-06-06,2016-05-16,2016-06-06,2016-06-12,16.523022533273668,103.76557672801769,16.30996669296473,0.3645209525863011
03,KOROŠKA STATISTIČNA REGIJA,2016-06-13,2016-06-20,2016-08-08,7,71303,2015,2015,0.71303,-0.3382317837166746,0.3204232733919116,-0.9472744722987168,1,1.4024655344094918,2016-04-18,2016-06-06,2016-06-06,2016-05-16,2016-06-06,2016-06-12,14.234956532409123,153.59968973600968,14.353129773714018,0.3873917159257695
04,SAVINJSKA STATISTIČNA REGIJA,2016-06-13,2016-06-20,2016-08-08,2,253975,2015,2015,2.53975,0.9320656509895173,0.3204232733919116,-0.9472744722987168,1,0.3937395412934344,2016-04-18,2016-06-06,2016-06-06,2016-05-16,2016-06-06,2016-06-12,15.255021081600097,103.20286848932082,15.19633507732299,0.3692237659165176
05,ZASAVSKA STATISTIČNA REGIJA,2016-06-13,2016-06-20,2016-08-08,0,57711,2015,2015,0.57711,-0.5497223893959373,0.3204232733919116,-0.9472744722987168,0,0.0,2016-04-18,2016-06-06,2016-06-06,2016-05-16,2016-06-06,2016-06-12,14.995732220082942,82.88892110171659,14.900335671285209,0.3631839121174299
06,POSAVSKA STATISTIČNA REGIJA,2016-06-13,2016-06-20,2016-08-08,1,75619,2015,2015,0.75619,-0.2794626116275535,0.3204232733919116,-0.9472744722987168,0,0.0,2016-04-18,2016-06-06,2016-06-06,2016-05-16,2016-06-06,2016-06-12,16.54025702520311,61.026522400215015,16.275542120884264,0.3452519616316947
07,JUGOVZHODNA SLOVENIJA,2016-06-13,2016-06-20,2016-08-08,4,142373,2015,2015,1.42373,0.3532801882705802,0.3204232733919116,-0.9472744722987168,0,0.0,2016-04-18,2016-06-06,2016-06-06,2016-05-16,2016-06-06,2016-06-12,15.454564187946735,97.00250633018312,15.155530685020505,0.35895802736106786
