fold_id,validation_iso_year,candidate_id,feature,coefficient,standard_error
kme_2018,2018,glm_compact_weather_offset,region[04],-0.5117350452284171,0.18145160602726326
kme_2018,2018,glm_compact_weather_offset,region[05],-23.144081460418757,11378.58673273679
kme_2018,2018,glm_compact_weather_offset,region[06],-0.5755706820290819,0.24939856313043932
kme_2018,2018,glm_compact_weather_offset,region[07],-0.3883338700815334,0.19974727650537938
kme_2018,2018,glm_compact_weather_offset,region[08],0.28223019650578923,0.1615457499034861
kme_2018,2018,glm_compact_weather_offset,region[09],0.7450955381276031,0.19056960531858438
kme_2018,2018,glm_compact_weather_offset,region[10],1.2413480181193386,0.19336422771834622
kme_2018,2018,glm_compact_weather_offset,region[11],-0.3642872673021421,0.21364174484734538
kme_2018,2018,glm_compact_weather_offset,region[12],-1.812943303024502,0.331474686437557
kme_2018,2018,glm_compact_weather_offset,z_past_8w_kme_incidence_per_100000,-0.14804860121998573,0.03642504514526881
kme_2018,2018,glm_compact_weather_offset,z_t2m_mean_c_previous_4w_mean,1.6227763509117983,0.6226226912929208
kme_2018,2018,glm_compact_weather_offset,z_tp_sum_mm_previous_4w_sum,0.17280682007936726,0.052657190783064814
kme_2018,2018,glm_compact_weather_offset,z_stl1_mean_c_previous_4w_mean,-1.2595626858681621,0.8043594100027756
kme_2018,2018,glm_compact_weather_offset,z_swvl1_mean_m3_m3_previous_4w_mean,0.07002978610438267,0.06118419639769917
kme_2019,2019,glm_seasonal_region_offset,intercept,-1.0643078505461425,0.10524586710646795
kme_2019,2019,glm_seasonal_region_offset,seasonal_sin_annual,0.6831350270170001,0.033379792988351274
kme_2019,2019,glm_seasonal_region_offset,seasonal_cos_annual,-1.3851018347774857,0.0419111011204976
kme_2019,2019,glm_seasonal_region_offset,region[02],0.14252661444139228,0.11629579740941326
kme_2019,2019,glm_seasonal_region_offset,region[03],1.5546090262621266,0.11776246101708367
kme_2019,2019,glm_seasonal_region_offset,region[04],-0.11794625280566762,0.12490109668280515
kme_2019,2019,glm_seasonal_region_offset,region[05],-1.7922651997179644,0.36784282165828597
kme_2019,2019,glm_seasonal_region_offset,region[06],-1.0111675988907909,0.23192140784894802
kme_2019,2019,glm_seasonal_region_offset,region[07],0.07137698947240254,0.13461715581960373
kme_2019,2019,glm_seasonal_region_offset,region[08],0.5220064260071403,0.10784378985387591
kme_2019,2019,glm_seasonal_region_offset,region[09],1.1552786557304777,0.11026199420764851
kme_2019,2019,glm_seasonal_region_offset,region[10],1.2078364249372422,0.13081284202340593
kme_2019,2019,glm_seasonal_region_offset,region[11],-0.027081061858288156,0.14396508294749905
kme_2019,2019,glm_seasonal_region_offset,region[12],-1.6051056335773484,0.25088016612193337
kme_2019,2019,glm_past_kme_offset,intercept,-1.0802207046529788,0.1052042236541642
kme_2019,2019,glm_past_kme_offset,seasonal_sin_annual,0.5790846217883784,0.03839301208507276
kme_2019,2019,glm_past_kme_offset,seasonal_cos_annual,-1.4659070083862296,0.04486588274014604
kme_2019,2019,glm_past_kme_offset,region[02],0.12924050843244114,0.11631660721176443
