scenario_family,year,target_column,target_label,predicted_prevalence_per_100k,lag_1_used,rolling_3_used,table_role,model_name
high_emissions,2052,kme_cases_per_100k,KME prevalence per 100k,211.95399312990557,208.98351067400674,206.2052991200625,scenario_projection_recursive,kme_prevalence
high_emissions,2053,kme_cases_per_100k,KME prevalence per 100k,208.47824018764078,211.95399312990557,210.2447078521055,scenario_projection_recursive,kme_prevalence
high_emissions,2054,kme_cases_per_100k,KME prevalence per 100k,207.6667345979219,208.47824018764078,209.80524799718435,scenario_projection_recursive,kme_prevalence
high_emissions,2055,kme_cases_per_100k,KME prevalence per 100k,211.94574587958107,207.6667345979219,209.36632263848944,scenario_projection_recursive,kme_prevalence
high_emissions,2056,kme_cases_per_100k,KME prevalence per 100k,218.06362105877525,211.94574587958107,209.3635735550479,scenario_projection_recursive,kme_prevalence
high_emissions,2057,kme_cases_per_100k,KME prevalence per 100k,215.7837790672739,218.06362105877525,212.55870051209274,scenario_projection_recursive,kme_prevalence
high_emissions,2058,kme_cases_per_100k,KME prevalence per 100k,210.3805300146806,215.7837790672739,215.26438200187673,scenario_projection_recursive,kme_prevalence
high_emissions,2059,kme_cases_per_100k,KME prevalence per 100k,218.35345557653864,210.3805300146806,214.74264338024327,scenario_projection_recursive,kme_prevalence
high_emissions,2060,kme_cases_per_100k,KME prevalence per 100k,222.02244080361493,218.35345557653864,214.8392548861644,scenario_projection_recursive,kme_prevalence
high_emissions,2061,kme_cases_per_100k,KME prevalence per 100k,228.28541096183923,222.02244080361493,216.91880879827806,scenario_projection_recursive,kme_prevalence
high_emissions,2062,kme_cases_per_100k,KME prevalence per 100k,224.34828698827295,228.28541096183923,222.88710244733093,scenario_projection_recursive,kme_prevalence
high_emissions,2063,kme_cases_per_100k,KME prevalence per 100k,223.2967940406422,224.34828698827295,224.8853795845757,scenario_projection_recursive,kme_prevalence
high_emissions,2064,kme_cases_per_100k,KME prevalence per 100k,227.8771915515128,223.2967940406422,225.31016399691813,scenario_projection_recursive,kme_prevalence
high_emissions,2065,kme_cases_per_100k,KME prevalence per 100k,215.0673976830289,227.8771915515128,225.17409086014263,scenario_projection_recursive,kme_prevalence
high_emissions,2066,kme_cases_per_100k,KME prevalence per 100k,221.87575844592521,215.0673976830289,222.08046109172798,scenario_projection_recursive,kme_prevalence
high_emissions,2067,kme_cases_per_100k,KME prevalence per 100k,230.23923253281143,221.87575844592521,221.60678256015566,scenario_projection_recursive,kme_prevalence
high_emissions,2068,kme_cases_per_100k,KME prevalence per 100k,230.62866723121903,230.23923253281143,222.39412955392186,scenario_projection_recursive,kme_prevalence
high_emissions,2069,kme_cases_per_100k,KME prevalence per 100k,233.58772190304805,230.62866723121903,227.58121940331853,scenario_projection_recursive,kme_prevalence
high_emissions,2070,kme_cases_per_100k,KME prevalence per 100k,226.90482063311117,233.58772190304805,231.4852072223595,scenario_projection_recursive,kme_prevalence
high_emissions,2071,kme_cases_per_100k,KME prevalence per 100k,225.2683057718275,226.90482063311117,230.3737365891261,scenario_projection_recursive,kme_prevalence
high_emissions,2072,kme_cases_per_100k,KME prevalence per 100k,233.68617919069,225.2683057718275,228.5869494359956,scenario_projection_recursive,kme_prevalence
high_emissions,2073,kme_cases_per_100k,KME prevalence per 100k,235.40290187057917,233.68617919069,228.61976853187625,scenario_projection_recursive,kme_prevalence
high_emissions,2074,kme_cases_per_100k,KME prevalence per 100k,237.9499866804898,235.40290187057917,231.4524622776989,scenario_projection_recursive,kme_prevalence
high_emissions,2075,kme_cases_per_100k,KME prevalence per 100k,239.51777003718294,237.9499866804898,235.679689247253,scenario_projection_recursive,kme_prevalence
high_emissions,2076,kme_cases_per_100k,KME prevalence per 100k,243.0258233029839,239.51777003718294,237.62355286275064,scenario_projection_recursive,kme_prevalence
high_emissions,2077,kme_cases_per_100k,KME prevalence per 100k,246.6454145063003,243.0258233029839,240.16452667355222,scenario_projection_recursive,kme_prevalence
high_emissions,2078,kme_cases_per_100k,KME prevalence per 100k,238.34435218355995,246.6454145063003,243.06300261548904,scenario_projection_recursive,kme_prevalence
high_emissions,2079,kme_cases_per_100k,KME prevalence per 100k,235.3242934209713,238.34435218355995,242.67186333094807,scenario_projection_recursive,kme_prevalence
high_emissions,2080,kme_cases_per_100k,KME prevalence per 100k,248.62192523797154,235.3242934209713,240.1046867036105,scenario_projection_recursive,kme_prevalence
high_emissions,2081,kme_cases_per_100k,KME prevalence per 100k,239.5572702064247,248.62192523797154,240.7635236141676,scenario_projection_recursive,kme_prevalence
high_emissions,2082,kme_cases_per_100k,KME prevalence per 100k,246.8254428098827,239.5572702064247,241.16782962178914,scenario_projection_recursive,kme_prevalence
high_emissions,2083,kme_cases_per_100k,KME prevalence per 100k,249.4468371042007,246.8254428098827,245.00154608475964,scenario_projection_recursive,kme_prevalence
high_emissions,2084,kme_cases_per_100k,KME prevalence per 100k,247.22258719270025,249.4468371042007,245.27651670683602,scenario_projection_recursive,kme_prevalence
high_emissions,2085,kme_cases_per_100k,KME prevalence per 100k,248.8352688698708,247.22258719270025,247.8316223689279,scenario_projection_recursive,kme_prevalence
high_emissions,2086,kme_cases_per_100k,KME prevalence per 100k,242.5537543038767,248.8352688698708,248.50156438892392,scenario_projection_recursive,kme_prevalence
high_emissions,2087,kme_cases_per_100k,KME prevalence per 100k,246.38038713253673,242.5537543038767,246.20387012214925,scenario_projection_recursive,kme_prevalence
high_emissions,2088,kme_cases_per_100k,KME prevalence per 100k,249.0251790555911,246.38038713253673,245.92313676876142,scenario_projection_recursive,kme_prevalence
high_emissions,2089,kme_cases_per_100k,KME prevalence per 100k,260.65425494288206,249.0251790555911,245.9864401640015,scenario_projection_recursive,kme_prevalence
high_emissions,2090,kme_cases_per_100k,KME prevalence per 100k,240.0041784729865,260.65425494288206,252.0199403770033,scenario_projection_recursive,kme_prevalence
high_emissions,2091,kme_cases_per_100k,KME prevalence per 100k,262.4478189105731,240.0041784729865,249.89453749048656,scenario_projection_recursive,kme_prevalence
high_emissions,2092,kme_cases_per_100k,KME prevalence per 100k,265.37632088977534,262.4478189105731,254.36875077548055,scenario_projection_recursive,kme_prevalence
high_emissions,2093,kme_cases_per_100k,KME prevalence per 100k,266.59809805220965,265.37632088977534,255.94277275777833,scenario_projection_recursive,kme_prevalence
high_emissions,2094,kme_cases_per_100k,KME prevalence per 100k,260.29539475950435,266.59809805220965,264.8074126175194,scenario_projection_recursive,kme_prevalence
high_emissions,2095,kme_cases_per_100k,KME prevalence per 100k,265.06930377981155,260.29539475950435,264.0899379004964,scenario_projection_recursive,kme_prevalence
high_emissions,2096,kme_cases_per_100k,KME prevalence per 100k,256.831582768676,265.06930377981155,263.98759886384187,scenario_projection_recursive,kme_prevalence
high_emissions,2097,kme_cases_per_100k,KME prevalence per 100k,269.10286867192656,256.831582768676,260.7320937693306,scenario_projection_recursive,kme_prevalence
high_emissions,2098,kme_cases_per_100k,KME prevalence per 100k,267.2808847685762,269.10286867192656,263.6679184068047,scenario_projection_recursive,kme_prevalence
high_emissions,2099,kme_cases_per_100k,KME prevalence per 100k,268.69672025285433,267.2808847685762,264.4051120697263,scenario_projection_recursive,kme_prevalence
high_emissions,2100,kme_cases_per_100k,KME prevalence per 100k,256.7519743269292,268.69672025285433,268.36015789778565,scenario_projection_recursive,kme_prevalence
medium_emissions,2026,kme_cases_per_100k,KME prevalence per 100k,191.6980548089992,127.0130530917857,124.90479710507212,scenario_projection_recursive,kme_prevalence
medium_emissions,2027,kme_cases_per_100k,KME prevalence per 100k,187.36170333102768,191.6980548089992,154.90583990901416,scenario_projection_recursive,kme_prevalence
medium_emissions,2028,kme_cases_per_100k,KME prevalence per 100k,184.27363437711398,187.36170333102768,168.69093707727086,scenario_projection_recursive,kme_prevalence
medium_emissions,2029,kme_cases_per_100k,KME prevalence per 100k,173.6762774218951,184.27363437711398,187.7777975057136,scenario_projection_recursive,kme_prevalence
medium_emissions,2030,kme_cases_per_100k,KME prevalence per 100k,184.0786903378387,173.6762774218951,181.77053837667893,scenario_projection_recursive,kme_prevalence
medium_emissions,2031,kme_cases_per_100k,KME prevalence per 100k,195.89086002726674,184.0786903378387,180.6762007122826,scenario_projection_recursive,kme_prevalence
medium_emissions,2032,kme_cases_per_100k,KME prevalence per 100k,187.56583819587263,195.89086002726674,184.54860926233349,scenario_projection_recursive,kme_prevalence
medium_emissions,2033,kme_cases_per_100k,KME prevalence per 100k,180.2898499286812,187.56583819587263,189.17846285365934,scenario_projection_recursive,kme_prevalence
medium_emissions,2034,kme_cases_per_100k,KME prevalence per 100k,189.83947401286923,180.2898499286812,187.91551605060684,scenario_projection_recursive,kme_prevalence
medium_emissions,2035,kme_cases_per_100k,KME prevalence per 100k,190.04035748526925,189.83947401286923,185.898387379141,scenario_projection_recursive,kme_prevalence
medium_emissions,2036,kme_cases_per_100k,KME prevalence per 100k,186.76079252653113,190.04035748526925,186.72322714227323,scenario_projection_recursive,kme_prevalence
medium_emissions,2037,kme_cases_per_100k,KME prevalence per 100k,200.0933693581122,186.76079252653113,188.8802080082232,scenario_projection_recursive,kme_prevalence
medium_emissions,2038,kme_cases_per_100k,KME prevalence per 100k,187.44928739729966,200.0933693581122,192.2981731233042,scenario_projection_recursive,kme_prevalence
medium_emissions,2039,kme_cases_per_100k,KME prevalence per 100k,191.74757083939747,187.44928739729966,191.43448309398096,scenario_projection_recursive,kme_prevalence
medium_emissions,2040,kme_cases_per_100k,KME prevalence per 100k,179.26424374826215,191.74757083939747,193.09674253160313,scenario_projection_recursive,kme_prevalence
medium_emissions,2041,kme_cases_per_100k,KME prevalence per 100k,187.50704114904767,179.26424374826215,186.15370066165306,scenario_projection_recursive,kme_prevalence
medium_emissions,2042,kme_cases_per_100k,KME prevalence per 100k,183.1977194073591,187.50704114904767,186.17295191223573,scenario_projection_recursive,kme_prevalence
medium_emissions,2043,kme_cases_per_100k,KME prevalence per 100k,191.10576494937374,183.1977194073591,183.32300143488965,scenario_projection_recursive,kme_prevalence
medium_emissions,2044,kme_cases_per_100k,KME prevalence per 100k,193.25355066469086,191.10576494937374,187.2701751685935,scenario_projection_recursive,kme_prevalence
medium_emissions,2045,kme_cases_per_100k,KME prevalence per 100k,188.07468777874757,193.25355066469086,189.18567834047454,scenario_projection_recursive,kme_prevalence
medium_emissions,2046,kme_cases_per_100k,KME prevalence per 100k,188.34413950954698,188.07468777874757,190.81133446427074,scenario_projection_recursive,kme_prevalence
medium_emissions,2047,kme_cases_per_100k,KME prevalence per 100k,192.17386521076585,188.34413950954698,189.89079265099517,scenario_projection_recursive,kme_prevalence
medium_emissions,2048,kme_cases_per_100k,KME prevalence per 100k,188.47283479766207,192.17386521076585,189.5308974996868,scenario_projection_recursive,kme_prevalence
medium_emissions,2049,kme_cases_per_100k,KME prevalence per 100k,207.00145502055545,188.47283479766207,189.6636131726583,scenario_projection_recursive,kme_prevalence
medium_emissions,2050,kme_cases_per_100k,KME prevalence per 100k,197.18655938069918,207.00145502055545,195.88271834299448,scenario_projection_recursive,kme_prevalence
medium_emissions,2051,kme_cases_per_100k,KME prevalence per 100k,195.45305900615057,197.18655938069918,197.5536163996389,scenario_projection_recursive,kme_prevalence
medium_emissions,2052,kme_cases_per_100k,KME prevalence per 100k,197.74007531830142,195.45305900615057,199.8803578024684,scenario_projection_recursive,kme_prevalence
medium_emissions,2053,kme_cases_per_100k,KME prevalence per 100k,197.949811821409,197.74007531830142,196.79323123505037,scenario_projection_recursive,kme_prevalence
medium_emissions,2054,kme_cases_per_100k,KME prevalence per 100k,194.09067498771918,197.949811821409,197.047648715287,scenario_projection_recursive,kme_prevalence
medium_emissions,2055,kme_cases_per_100k,KME prevalence per 100k,194.8298996008392,194.09067498771918,196.59352070914323,scenario_projection_recursive,kme_prevalence
medium_emissions,2056,kme_cases_per_100k,KME prevalence per 100k,198.08425914416517,194.8298996008392,195.6234621366558,scenario_projection_recursive,kme_prevalence
medium_emissions,2057,kme_cases_per_100k,KME prevalence per 100k,204.60615836923273,198.08425914416517,195.66827791090785,scenario_projection_recursive,kme_prevalence
medium_emissions,2058,kme_cases_per_100k,KME prevalence per 100k,204.06609160412265,204.60615836923273,199.173439038079,scenario_projection_recursive,kme_prevalence
medium_emissions,2059,kme_cases_per_100k,KME prevalence per 100k,200.50216886335897,204.06609160412265,202.2521697058402,scenario_projection_recursive,kme_prevalence
medium_emissions,2060,kme_cases_per_100k,KME prevalence per 100k,194.0442223730152,200.50216886335897,203.05813961223814,scenario_projection_recursive,kme_prevalence
medium_emissions,2061,kme_cases_per_100k,KME prevalence per 100k,203.08990396741663,194.0442223730152,199.5374942801656,scenario_projection_recursive,kme_prevalence
medium_emissions,2062,kme_cases_per_100k,KME prevalence per 100k,203.87362673227855,203.08990396741663,199.2120984012636,scenario_projection_recursive,kme_prevalence
medium_emissions,2063,kme_cases_per_100k,KME prevalence per 100k,210.72075712617368,203.87362673227855,200.33591769090344,scenario_projection_recursive,kme_prevalence
medium_emissions,2064,kme_cases_per_100k,KME prevalence per 100k,206.92026615305718,210.72075712617368,205.89476260862295,scenario_projection_recursive,kme_prevalence
medium_emissions,2065,kme_cases_per_100k,KME prevalence per 100k,196.62601586838855,206.92026615305718,207.17155000383647,scenario_projection_recursive,kme_prevalence
medium_emissions,2066,kme_cases_per_100k,KME prevalence per 100k,208.79390614999068,196.62601586838855,204.75567971587316,scenario_projection_recursive,kme_prevalence
medium_emissions,2067,kme_cases_per_100k,KME prevalence per 100k,208.2912651239363,208.79390614999068,204.11339605714548,scenario_projection_recursive,kme_prevalence
medium_emissions,2068,kme_cases_per_100k,KME prevalence per 100k,208.76638502618374,208.2912651239363,204.5703957141052,scenario_projection_recursive,kme_prevalence
medium_emissions,2069,kme_cases_per_100k,KME prevalence per 100k,206.0113397508632,208.76638502618374,208.61718543337022,scenario_projection_recursive,kme_prevalence
medium_emissions,2070,kme_cases_per_100k,KME prevalence per 100k,203.66964644464753,206.0113397508632,207.68966330032777,scenario_projection_recursive,kme_prevalence
medium_emissions,2071,kme_cases_per_100k,KME prevalence per 100k,195.55857736801553,203.66964644464753,206.14912374056485,scenario_projection_recursive,kme_prevalence
medium_emissions,2072,kme_cases_per_100k,KME prevalence per 100k,205.22737045509106,195.55857736801553,201.74652118784206,scenario_projection_recursive,kme_prevalence
medium_emissions,2073,kme_cases_per_100k,KME prevalence per 100k,204.1235748760982,205.22737045509106,201.48519808925138,scenario_projection_recursive,kme_prevalence
medium_emissions,2074,kme_cases_per_100k,KME prevalence per 100k,218.87074107041767,204.1235748760982,201.6365075664016,scenario_projection_recursive,kme_prevalence
medium_emissions,2075,kme_cases_per_100k,KME prevalence per 100k,209.90970853289883,218.87074107041767,209.40722880053565,scenario_projection_recursive,kme_prevalence
medium_emissions,2076,kme_cases_per_100k,KME prevalence per 100k,203.92310466571777,209.90970853289883,210.96800815980487,scenario_projection_recursive,kme_prevalence
medium_emissions,2077,kme_cases_per_100k,KME prevalence per 100k,202.20524698815055,203.92310466571777,210.90118475634475,scenario_projection_recursive,kme_prevalence
medium_emissions,2078,kme_cases_per_100k,KME prevalence per 100k,207.49015501939246,202.20524698815055,205.3460200622557,scenario_projection_recursive,kme_prevalence
medium_emissions,2079,kme_cases_per_100k,KME prevalence per 100k,212.27312019068705,207.49015501939246,204.53950222442026,scenario_projection_recursive,kme_prevalence
medium_emissions,2080,kme_cases_per_100k,KME prevalence per 100k,216.9124826345616,212.27312019068705,207.32284073274334,scenario_projection_recursive,kme_prevalence
medium_emissions,2081,kme_cases_per_100k,KME prevalence per 100k,204.671961305611,216.9124826345616,212.22525261488036,scenario_projection_recursive,kme_prevalence
medium_emissions,2082,kme_cases_per_100k,KME prevalence per 100k,202.3341366935383,204.671961305611,211.28585471028654,scenario_projection_recursive,kme_prevalence
medium_emissions,2083,kme_cases_per_100k,KME prevalence per 100k,216.93697166982355,202.3341366935383,207.97286021123696,scenario_projection_recursive,kme_prevalence
medium_emissions,2084,kme_cases_per_100k,KME prevalence per 100k,217.32276249978332,216.93697166982355,207.98102322299096,scenario_projection_recursive,kme_prevalence
medium_emissions,2085,kme_cases_per_100k,KME prevalence per 100k,206.59477762228812,217.32276249978332,212.19795695438174,scenario_projection_recursive,kme_prevalence
medium_emissions,2086,kme_cases_per_100k,KME prevalence per 100k,205.94771075648782,206.59477762228812,213.61817059729833,scenario_projection_recursive,kme_prevalence
medium_emissions,2087,kme_cases_per_100k,KME prevalence per 100k,207.47859580134678,205.94771075648782,209.9550836261864,scenario_projection_recursive,kme_prevalence
medium_emissions,2088,kme_cases_per_100k,KME prevalence per 100k,220.88759258439632,207.47859580134678,206.67369472670757,scenario_projection_recursive,kme_prevalence
medium_emissions,2089,kme_cases_per_100k,KME prevalence per 100k,207.22906099615034,220.88759258439632,211.43796638074363,scenario_projection_recursive,kme_prevalence
medium_emissions,2090,kme_cases_per_100k,KME prevalence per 100k,208.92546342841263,207.22906099615034,211.8650831272978,scenario_projection_recursive,kme_prevalence
medium_emissions,2091,kme_cases_per_100k,KME prevalence per 100k,220.60067744007182,208.92546342841263,212.34737233631975,scenario_projection_recursive,kme_prevalence
medium_emissions,2092,kme_cases_per_100k,KME prevalence per 100k,206.8817426422325,220.60067744007182,212.25173395487823,scenario_projection_recursive,kme_prevalence
medium_emissions,2093,kme_cases_per_100k,KME prevalence per 100k,206.39553445809057,206.8817426422325,212.13596117023897,scenario_projection_recursive,kme_prevalence
medium_emissions,2094,kme_cases_per_100k,KME prevalence per 100k,211.0817586257661,206.39553445809057,211.292651513465,scenario_projection_recursive,kme_prevalence
medium_emissions,2095,kme_cases_per_100k,KME prevalence per 100k,205.6703198293403,211.0817586257661,208.11967857536305,scenario_projection_recursive,kme_prevalence
medium_emissions,2096,kme_cases_per_100k,KME prevalence per 100k,216.96509587521643,205.6703198293403,207.71587097106564,scenario_projection_recursive,kme_prevalence
medium_emissions,2097,kme_cases_per_100k,KME prevalence per 100k,215.63965022691417,216.96509587521643,211.23905811010764,scenario_projection_recursive,kme_prevalence
medium_emissions,2098,kme_cases_per_100k,KME prevalence per 100k,215.42208553125099,215.63965022691417,212.7583553104903,scenario_projection_recursive,kme_prevalence
medium_emissions,2099,kme_cases_per_100k,KME prevalence per 100k,214.94938517919928,215.42208553125099,216.00894387779385,scenario_projection_recursive,kme_prevalence
medium_emissions,2100,kme_cases_per_100k,KME prevalence per 100k,210.70948843963407,214.94938517919928,215.33704031245483,scenario_projection_recursive,kme_prevalence
high_emissions,2026,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7110.5989516162645,8066.91653449204,5818.559396115847,scenario_projection_recursive,combined_prevalence
high_emissions,2027,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7137.740110984134,7110.5989516162645,6802.156796255052,scenario_projection_recursive,combined_prevalence
high_emissions,2028,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,6902.529552603382,7137.740110984134,7438.418532364146,scenario_projection_recursive,combined_prevalence
high_emissions,2029,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7038.491686921922,6902.529552603382,7050.28953840126,scenario_projection_recursive,combined_prevalence
high_emissions,2030,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7186.213438550279,7038.491686921922,7026.253783503146,scenario_projection_recursive,combined_prevalence
high_emissions,2031,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7193.211743273074,7186.213438550279,7042.4115593585275,scenario_projection_recursive,combined_prevalence
high_emissions,2032,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7575.4161401671445,7193.211743273074,7139.3056229150925,scenario_projection_recursive,combined_prevalence
high_emissions,2033,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7318.158900945338,7575.4161401671445,7318.2804406635,scenario_projection_recursive,combined_prevalence
high_emissions,2034,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7935.407611591861,7318.158900945338,7362.262261461852,scenario_projection_recursive,combined_prevalence
high_emissions,2035,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7367.025467555791,7935.407611591861,7609.660884234781,scenario_projection_recursive,combined_prevalence
high_emissions,2036,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7362.2490857197845,7367.025467555791,7540.197326697664,scenario_projection_recursive,combined_prevalence
high_emissions,2037,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7843.507781563749,7362.2490857197845,7554.894054955813,scenario_projection_recursive,combined_prevalence
high_emissions,2038,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7769.004076738495,7843.507781563749,7524.260778279775,scenario_projection_recursive,combined_prevalence
high_emissions,2039,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8079.267682604328,7769.004076738495,7658.253648007343,scenario_projection_recursive,combined_prevalence
high_emissions,2040,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7480.862843139644,8079.267682604328,7897.259846968857,scenario_projection_recursive,combined_prevalence
high_emissions,2041,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7881.849284057284,7480.862843139644,7776.378200827489,scenario_projection_recursive,combined_prevalence
high_emissions,2042,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7716.62098948099,7881.849284057284,7813.993269933751,scenario_projection_recursive,combined_prevalence
high_emissions,2043,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7759.804967667929,7716.62098948099,7693.111038892639,scenario_projection_recursive,combined_prevalence
high_emissions,2044,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7608.467378358682,7759.804967667929,7786.091747068735,scenario_projection_recursive,combined_prevalence
high_emissions,2045,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7733.34305745482,7608.467378358682,7694.9644451692,scenario_projection_recursive,combined_prevalence
high_emissions,2046,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7869.800296197578,7733.34305745482,7700.538467827144,scenario_projection_recursive,combined_prevalence
high_emissions,2047,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7903.381468179603,7869.800296197578,7737.203577337027,scenario_projection_recursive,combined_prevalence
high_emissions,2048,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7745.6780418627295,7903.381468179603,7835.508273944,scenario_projection_recursive,combined_prevalence
high_emissions,2049,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7758.749799925499,7745.6780418627295,7839.619935413303,scenario_projection_recursive,combined_prevalence
high_emissions,2050,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8116.399310625227,7758.749799925499,7802.60310332261,scenario_projection_recursive,combined_prevalence
high_emissions,2051,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8092.964226624448,8116.399310625227,7873.6090508044845,scenario_projection_recursive,combined_prevalence
high_emissions,2052,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8211.512535086651,8092.964226624448,7989.371112391725,scenario_projection_recursive,combined_prevalence
high_emissions,2053,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8085.446638752037,8211.512535086651,8140.292024112109,scenario_projection_recursive,combined_prevalence
high_emissions,2054,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8065.0586601065215,8085.446638752037,8129.974466821045,scenario_projection_recursive,combined_prevalence
high_emissions,2055,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8230.49473910941,8065.0586601065215,8120.67261131507,scenario_projection_recursive,combined_prevalence
high_emissions,2056,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8448.7351713123,8230.49473910941,8127.00001265599,scenario_projection_recursive,combined_prevalence
high_emissions,2057,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8378.052198184443,8448.7351713123,8248.096190176077,scenario_projection_recursive,combined_prevalence
high_emissions,2058,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8191.202038487253,8378.052198184443,8352.427369535384,scenario_projection_recursive,combined_prevalence
high_emissions,2059,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8477.420611377913,8191.202038487253,8339.329802661332,scenario_projection_recursive,combined_prevalence
high_emissions,2060,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8602.25310647109,8477.420611377913,8348.891616016537,scenario_projection_recursive,combined_prevalence
high_emissions,2061,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8836.638061752954,8602.25310647109,8423.625252112084,scenario_projection_recursive,combined_prevalence
high_emissions,2062,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8732.288403089391,8836.638061752954,8638.770593200652,scenario_projection_recursive,combined_prevalence
high_emissions,2063,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8696.267727247763,8732.288403089391,8723.726523771145,scenario_projection_recursive,combined_prevalence
high_emissions,2064,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8834.38389428236,8696.267727247763,8755.064730696702,scenario_projection_recursive,combined_prevalence
high_emissions,2065,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8386.457500702982,8834.38389428236,8754.313341539839,scenario_projection_recursive,combined_prevalence
high_emissions,2066,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8630.431492041582,8386.457500702982,8639.036374077701,scenario_projection_recursive,combined_prevalence
high_emissions,2067,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8929.757295400761,8630.431492041582,8617.090962342309,scenario_projection_recursive,combined_prevalence
high_emissions,2068,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8956.450269225777,8929.757295400761,8648.88209604844,scenario_projection_recursive,combined_prevalence
high_emissions,2069,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,9082.038791964907,8956.450269225777,8838.87968555604,scenario_projection_recursive,combined_prevalence
high_emissions,2070,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8850.016493912344,9082.038791964907,8989.415452197149,scenario_projection_recursive,combined_prevalence
high_emissions,2071,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8783.929279020706,8850.016493912344,8962.835185034342,scenario_projection_recursive,combined_prevalence
high_emissions,2072,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,9082.670771682631,8783.929279020706,8905.32818829932,scenario_projection_recursive,combined_prevalence
high_emissions,2073,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,9146.28929620858,9082.670771682631,8905.538848205228,scenario_projection_recursive,combined_prevalence
high_emissions,2074,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,9269.428866506403,9146.28929620858,9004.296448970637,scenario_projection_recursive,combined_prevalence
high_emissions,2075,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,9333.377359340504,9269.428866506403,9166.129644799204,scenario_projection_recursive,combined_prevalence
high_emissions,2076,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,9453.281959961767,9333.377359340504,9249.69850735183,scenario_projection_recursive,combined_prevalence
high_emissions,2077,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,9602.845064575095,9453.281959961767,9352.029395269557,scenario_projection_recursive,combined_prevalence
high_emissions,2078,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,9319.98905893074,9602.845064575095,9463.168127959121,scenario_projection_recursive,combined_prevalence
high_emissions,2079,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,9214.079762909078,9319.98905893074,9458.705361155866,scenario_projection_recursive,combined_prevalence
high_emissions,2080,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,9661.745635304444,9214.079762909078,9378.971295471638,scenario_projection_recursive,combined_prevalence
