fold_id,candidate_id,candidate_name,n_expected_predictions,n_available_predictions,n_missing_predictions,prediction_metric_status,mae,rmse,mean_poisson_deviance,poisson_deviance_status,n_poisson_valid,n_poisson_invalid
fold_01_validate_2017,catboost_poisson_s3_weather_offset,CatBoost Poisson challenger with matched S3 and lagged ERA5-Land information,10176,10176,0,complete,1.16727371535482,2.30082206915669,1.52837835981969,valid,10176,0
fold_02_validate_2018,catboost_poisson_s3_weather_offset,CatBoost Poisson challenger with matched S3 and lagged ERA5-Land information,10388,10388,0,complete,1.67520376482481,4.36274172983443,2.1081475192071,valid,10388,0
fold_03_validate_2019,catboost_poisson_s3_weather_offset,CatBoost Poisson challenger with matched S3 and lagged ERA5-Land information,10176,10176,0,complete,1.00930630276998,1.77288931040222,1.26797273384445,valid,10176,0
fold_04_validate_2020,catboost_poisson_s3_weather_offset,CatBoost Poisson challenger with matched S3 and lagged ERA5-Land information,10176,10176,0,complete,1.54012654092029,4.39603112234468,1.7993152643195,valid,10176,0
fold_05_validate_2021,catboost_poisson_s3_weather_offset,CatBoost Poisson challenger with matched S3 and lagged ERA5-Land information,10176,10176,0,complete,1.06709475475555,2.11150826583559,1.43913601940525,valid,10176,0
fold_06_validate_2022,catboost_poisson_s3_weather_offset,CatBoost Poisson challenger with matched S3 and lagged ERA5-Land information,10176,10176,0,complete,1.10488138445703,2.21841488545872,1.396903126505,valid,10176,0
fold_07_validate_2023,catboost_poisson_s3_weather_offset,CatBoost Poisson challenger with matched S3 and lagged ERA5-Land information,10176,10176,0,complete,0.966973263535608,1.90383971799923,1.35184621496063,valid,10176,0
fold_08_validate_2024,catboost_poisson_s3_weather_offset,CatBoost Poisson challenger with matched S3 and lagged ERA5-Land information,10388,10388,0,complete,0.925358097461094,1.66964447672866,1.2296430723528,valid,10388,0
