fold_id,model_id,feature,coefficient,standard_error
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[121],-0.485139434034347,0.204308263494172
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[122],-0.606645711178025,0.0940655580535918
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[123],-0.448933972206,0.111536235702413
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[124],-1.8327769876478,0.210061847635442
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[125],-1.16624185442051,0.235393562147528
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[126],-1.10043266458917,0.158247506232287
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[127],-2.03261418365361,0.342257268920943
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[128],-0.189335791825061,0.10295412200881
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[129],-1.17109882183454,0.127720787144628
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[130],-1.40920888309771,0.159294351670008
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[131],-1.16905689975462,0.140491726358069
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[132],0.00944304281148289,0.202728344761115
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[133],-1.89217137318706,0.127631430899465
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[134],-0.720060987763267,0.170898444348552
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[135],-1.81088626268787,0.288253610014335
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[136],-0.103288242728492,0.131220427165151
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[137],-0.62916659964942,0.242890722168082
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[138],-0.678391365111103,0.164805881264265
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[139],-1.1751624936078,0.170106384664274
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[140],-1.03718453298588,0.107367561961381
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[141],-1.44245792675744,0.299870483931309
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[142],-0.73815021158659,0.115520158348186
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[143],-1.7084511320176,0.508721219924284
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[144],-0.953972280275359,0.185878681614845
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[146],-0.411268851144282,0.133882010537873
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[147],-0.184109370797005,0.127736560848608
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[148],0.161956482289546,0.185678182443413
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[149],0.20557837327838,0.235073022729853
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[150],-1.31934446382336,0.362750094588923
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[151],-1.30882381395849,0.202314281069385
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[152],-1.7145384122466,0.508779920421331
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[153],-1.95572891460259,0.507334063418667
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[154],0.374484402536408,0.228235832781803
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[155],-25.0891709146951,26377.3070064501
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[156],0.234665801389675,0.269855122012994
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[157],-0.917731646879794,0.199190758811668
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[158],0.59691599757096,0.18684054906839
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[159],-2.60318050808721,0.507918214369427
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[160],-0.6413969289055,0.13915565461878
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[161],0.13374107591737,0.511933923111918
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[162],-0.68743982106632,0.182916470642167
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[163],-1.1827818245166,0.516552184063519
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[164],-1.77205433925856,0.235383493511495
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[165],-1.41031281252746,0.505384892217027
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[166],0.312743306297815,0.168450178065091
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[167],-1.44031554286446,0.308200115283442
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[168],-0.958417662476776,0.247753327352764
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[169],-0.655151109036032,0.16957762832363
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[170],-0.999770846127675,0.254436124929219
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[171],-3.5156650321393,0.713268517033898
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[172],-0.748722663237961,0.285876102208221
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[173],-1.55536152111906,0.214861870268881
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[174],-1.18487695878704,0.205749405203305
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[175],-0.930397440873926,0.163754388928994
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[176],0.71881048347991,0.236196765420792
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[177],-0.391836722618723,0.307180187046511
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[178],-0.450879759897961,0.175461542487629
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[179],-25.0952292128637,25719.2772654121
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[180],0.845928530545542,0.320154343920803
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[181],-1.36233293533203,0.363461320287753
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[182],-0.606938590610418,0.363452411971118
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[183],-0.864860356427611,0.198997212599029
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[184],-0.724827979634998,0.286671535025087
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[185],0.0662936788784592,0.27220822899172
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[186],-1.16338738837682,0.212275888379801
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[187],0.46272842905926,0.236999903648259
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[188],-1.33377792093526,0.508088088835451
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[189],0.0847942916450153,0.167327198818833
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[190],-1.74621229665303,0.143093238928736
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[191],-0.527956634244549,0.296771800407352
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[192],-0.882166995096818,0.197860255014015
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[193],0.210446069186141,0.121756676628395
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[194],-0.796634793546422,0.169869236469912
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[195],-0.336828067635462,0.202987375851109
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[196],-1.37582880489884,0.362559235960968
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[197],-1.22841431560083,0.297274150904435
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[198],-1.03605534956795,0.297746217723242
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[199],-0.62254659897425,0.218023697876599
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[200],-2.15145492183236,0.342037077037808
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[201],-1.05789538948723,0.240117878237808
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[202],0.564287997138669,0.196831259121308
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[203],0.0951085242849867,0.147816153136128
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[204],-0.98570965963625,0.325933172040471
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[205],-0.15980325494598,0.239683872831182
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[206],-1.07091865437881,0.261747624194366
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[207],-2.05376583706692,0.372120293643211
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[208],-1.85307090334789,0.285454888338824
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[209],-1.25202262395555,0.29908630235947
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[210],-0.57417662650825,0.263447096145954
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[211],-1.38276562729337,0.298357765051882
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[212],-0.295055263280626,0.200033496632273
fold_01_validate_2017,model_s3_weather_offset_matched,municipality[213],-1.42084433446849,0.346857521329271
fold_01_validate_2017,model_s3_weather_offset_matched,past_4w_lyme_incidence_per_100000,-0.00342773922885452,0.000370724336286617
fold_01_validate_2017,model_s3_weather_offset_matched,z_t2m_mean_c_lag_1w,0.783746895689452,0.279556022526218
fold_01_validate_2017,model_s3_weather_offset_matched,z_t2m_mean_c_lag_2w,0.516833972509611,0.291214222778984
fold_01_validate_2017,model_s3_weather_offset_matched,z_t2m_mean_c_previous_4w_mean,-0.666965128509804,0.542712437877577
