municipality_code,week_start,week_end,weather_status,source_hour_count,minimum_present_hours,t2m_mean_c,d2m_mean_c,tp_sum_mm,stl1_mean_c,stl2_mean_c,swvl1_mean_m3_m3,swvl2_mean_m3_m3
133,2024-12-30,2025-01-05,complete,168,168,-0.068240377019267,-2.64095706644735,7.48873561151523,-0.524042712484518,0.161072449846493,0.380071332500338,0.378252311130112
134,2024-12-30,2025-01-05,complete,168,168,1.1920180957373,-0.970947674816351,17.0082109015102,1.19326034338083,1.8020746081596,0.406304854422191,0.408245203961477
135,2024-12-30,2025-01-05,complete,168,168,1.12405975172657,-1.14226934132179,8.14577178142274,0.772822849679615,1.46096289480544,0.372371662916306,0.374657598654689
136,2024-12-30,2025-01-05,complete,168,168,1.91472434817617,-0.221934802427138,22.1050952750668,1.75946108568234,2.44427383364798,0.404066319764462,0.404475930756661
137,2024-12-30,2025-01-05,complete,168,168,-0.433089927397473,-3.10635414107588,7.11965874115731,-0.41551666368199,0.272364246112244,0.379850570906589,0.379562065328173
138,2024-12-30,2025-01-05,complete,168,168,0.617608035543339,-1.37220440607061,10.0945910472063,-0.357257795366566,0.203379532319194,0.392615595307417,0.390892257349217
139,2024-12-30,2025-01-05,complete,168,168,0.611455444522553,-2.04775345853116,8.1606804850736,-0.0476620176420262,0.621737583498367,0.38120459227017,0.382287686023859
140,2024-12-30,2025-01-05,complete,168,168,1.22522700345076,-0.754506196755222,14.3376255445789,0.99482071808397,1.60586601067307,0.403988509464806,0.404787832697998
141,2024-12-30,2025-01-05,complete,168,168,-1.01537318683234,-3.77213092721283,4.92575752917428,-0.825111873617697,-0.0404760191179622,0.370361216123032,0.366602940485624
142,2024-12-30,2025-01-05,complete,168,168,0.416113299716529,-1.92939619282785,10.8326171531386,0.0959089278043704,0.718065663377903,0.391554633840639,0.393309648331404
143,2024-12-30,2025-01-05,complete,168,168,1.14084194806785,-1.01295512965992,8.32852674704823,0.837949570837184,1.53550823305986,0.371486976914385,0.374101397766438
144,2024-12-30,2025-01-05,complete,168,168,-0.352644765937536,-3.01310310549241,7.01419567475065,-0.305251824032634,0.378299525465623,0.379119283883031,0.379387941255068
146,2024-12-30,2025-01-05,complete,168,168,-0.207749122497178,-2.25432446460023,12.6306926407192,0.0627939244814863,0.650423039228619,0.391739831362473,0.387467151949037
147,2024-12-30,2025-01-05,complete,168,168,0.799760532668653,-1.05978653859712,15.5190331671518,0.717469112757626,1.30903928245632,0.401109939257937,0.399560406790371
148,2024-12-30,2025-01-05,complete,168,168,0.828762672061035,-1.64405906313939,5.4006619378697,0.565017409551734,1.24524405343194,0.361213865734282,0.361651375180199
149,2024-12-30,2025-01-05,complete,168,168,1.21099606939483,-0.767490124902123,12.1586518201315,0.880544257777938,1.5891894564927,0.384763612699407,0.388670272267851
150,2024-12-30,2025-01-05,complete,168,168,0.966688311596597,-1.33332265730247,19.5873530189148,1.05372279224324,1.66358128442168,0.408267874163493,0.410182620105071
151,2024-12-30,2025-01-05,complete,168,168,0.315999244794732,-2.17812059872408,8.7156278941365,-0.36140470140026,0.279234943161877,0.382758654448086,0.382451024143522
152,2024-12-30,2025-01-05,complete,168,168,0.455430616139588,-1.80158301279933,4.3126606747701,0.093448736014051,0.854598533032281,0.360625149784472,0.361913408030244
153,2024-12-30,2025-01-05,complete,168,168,0.898675515728156,-1.54416778642225,5.78865510764527,0.600770095198189,1.28762616597252,0.363113731665643,0.36391724477125
154,2024-12-30,2025-01-05,complete,168,168,0.992036820217689,-1.35373178220305,11.4987183429218,0.614581099632832,1.26942686958378,0.38720177680336,0.389508597116346
155,2024-12-30,2025-01-05,complete,168,168,0.0536239508085379,-2.55272676930414,7.60575729915029,-0.404870340052849,0.268131638565006,0.380679005928029,0.379999184089013
156,2024-12-30,2025-01-05,complete,168,168,0.736173886614744,-1.26544806883792,6.32350938861338,0.628612197241524,1.38967577090786,0.362651472407997,0.362956785591901
157,2024-12-30,2025-01-05,complete,168,168,1.22506156074577,-0.948311935046923,21.1259991238548,1.73222537120978,2.30216767395298,0.405934938334459,0.407107533470261
158,2024-12-30,2025-01-05,complete,168,168,0.180732073102701,-2.00808436075844,3.87749504295698,-0.020978219168504,0.772146025158133,0.358639853341239,0.359947022937593
159,2024-12-30,2025-01-05,complete,168,168,1.11875874375938,-1.33931425248276,7.35115115426939,0.605277483679726,1.29791813251689,0.372951213331732,0.375257670839615
160,2024-12-30,2025-01-05,complete,168,168,0.424697823548533,-2.33031031489513,5.99533924296091,-0.00385762934352366,0.687018608050586,0.370910879531971,0.372141182756098
161,2024-12-30,2025-01-05,complete,168,168,0.262561083390814,-1.75733514607518,4.49028586465204,0.301565939471362,1.11651126397208,0.363845489084604,0.363824923812743
162,2024-12-30,2025-01-05,complete,168,168,1.21681002781705,-0.704834905433681,13.2311787243699,0.959068696224975,1.56781108876355,0.402906609856395,0.403369021900663
163,2024-12-30,2025-01-05,complete,168,168,-2.06304304714221,-4.17365170204956,6.63598973137456,-0.825661414136756,-0.114955661592733,0.37575669355914,0.369457954653717
164,2024-12-30,2025-01-05,complete,168,168,0.483879569708495,-1.49936714164685,9.83841756637493,-0.318174895905214,0.271989088649214,0.391390565822225,0.389958903074284
165,2024-12-30,2025-01-05,complete,168,168,1.91688049760127,-0.0839687182126336,33.5994010093618,2.27395196352266,2.83661594385035,0.412329679817114,0.413310779660195
166,2024-12-30,2025-01-05,complete,168,168,0.966428202590485,-1.26924867910946,6.32459846832438,0.695546704314613,1.40390285623224,0.363066619025563,0.363959618504628
167,2024-12-30,2025-01-05,complete,168,168,-1.01485578344201,-3.80662363014765,5.56214314411957,-0.566425565271896,0.155292576765349,0.374095805566668,0.373312958177253
168,2024-12-30,2025-01-05,complete,168,168,1.14134538753483,-1.14464828559953,7.77565392898422,0.738982781694736,1.43682493831012,0.371760083300595,0.374128484621681
169,2024-12-30,2025-01-05,complete,168,168,0.825693475632463,-1.94875818888344,6.05737473813406,0.287813168480305,0.988535999116466,0.370041256859189,0.371600105648949
170,2024-12-30,2025-01-05,complete,168,168,1.67794035078088,-0.479515803704883,16.7173659960091,1.28187538195202,1.90504938088911,0.401040591271955,0.404673228177183
171,2024-12-30,2025-01-05,complete,168,168,-0.196377462395616,-2.77944587924666,7.00598551853437,-0.22761567465768,0.451454950689147,0.378724236526851,0.379480168793279
172,2024-12-30,2025-01-05,complete,168,168,1.13509040783365,-1.03416719427231,8.67675157668964,0.905600314775681,1.57871393174482,0.372214552343076,0.37428703054924
173,2024-12-30,2025-01-05,complete,168,168,0.65308459362202,-1.899428889106,8.67946708127413,-0.266910715200282,0.348346058457936,0.38347837394879,0.383928905094704
174,2024-12-30,2025-01-05,complete,168,168,0.610638584711546,-1.87938999192688,10.0641401164447,0.151197618387376,0.814245817827322,0.384985679180682,0.386381598296718
175,2024-12-30,2025-01-05,complete,168,168,-1.41718366489075,-4.19128904310748,4.49411741126092,-0.892660110726291,-0.05750386827524,0.367040951428538,0.36297423652253
176,2024-12-30,2025-01-05,complete,168,168,1.05338219403708,-1.01665999787097,8.0658092138775,0.894767799929886,1.59423703627089,0.36777622589888,0.369587608000712
177,2024-12-30,2025-01-05,complete,168,168,-1.29882824508612,-4.04299234242201,5.56069508470151,-0.649742590790937,0.0954232652793815,0.373941290989486,0.371771850138449
178,2024-12-30,2025-01-05,complete,168,168,-0.394354573410081,-3.10759206684056,4.98277413573128,-0.439287874992948,0.290725222837898,0.371057932010873,0.371078465480333
179,2024-12-30,2025-01-05,complete,168,168,0.817273805304405,-1.49781898548049,19.6764758072762,1.24109494016855,1.84353485583649,0.408585521650788,0.410118206568384
180,2024-12-30,2025-01-05,complete,168,168,-2.3357504886897,-4.58115156590229,6.44519522132594,-0.950891663821232,-0.187534734963842,0.376679427947879,0.370827140677027
181,2024-12-30,2025-01-05,complete,168,168,0.564864819738587,-1.93742199012392,4.6575789286389,0.166942403033538,0.898435843660161,0.363708140508771,0.365069081988526
182,2024-12-30,2025-01-05,complete,168,168,1.07542472787013,-1.3951683926076,6.64129123808662,0.771355993152639,1.45060550451203,0.364912717769375,0.36593359483212
183,2024-12-30,2025-01-05,complete,168,168,3.98634531456727,1.50333305867149,17.6234058692155,3.65100860118953,4.2818645185347,0.393250302239796,0.393254147710764
184,2024-12-30,2025-01-05,complete,168,168,0.353440956865319,-2.0770085575729,10.0173455707108,-0.0234425311129458,0.61526197281076,0.386939019153065,0.38803470392738
185,2024-12-30,2025-01-05,complete,168,168,1.04841631366817,-1.4872479162892,6.49866411220237,0.59037010994567,1.28938689382518,0.366948971897046,0.368439931363641
186,2024-12-30,2025-01-05,complete,168,168,1.20249494874628,-0.854554461002975,10.9280794865174,0.303816884707344,0.862614944772838,0.396474635339481,0.397069278246536
187,2024-12-30,2025-01-05,complete,168,168,0.844982202743557,-1.15391765528422,7.06377232483909,0.72686808641364,1.46439221568048,0.363719647516028,0.364544792478714
188,2024-12-30,2025-01-05,complete,168,168,0.9142105653286,-1.25692962608927,6.18661475930047,0.589908754067781,1.31295982329498,0.359227630929197,0.359446395025042
189,2024-12-30,2025-01-05,complete,168,168,0.162912604380504,-2.23619330467967,9.49561763480727,-0.193905025605887,0.448057649677576,0.386107473868336,0.386512585098649
190,2024-12-30,2025-01-05,complete,168,168,0.714116190892009,-1.85355386733196,9.14576440336566,0.00972970633541134,0.658829472098322,0.383337560908258,0.384362131923557
191,2024-12-30,2025-01-05,complete,168,168,1.16439696216039,-1.05615581085911,8.4996068674642,0.924671630009289,1.59228676120702,0.372363429654831,0.374250860492921
192,2024-12-30,2025-01-05,complete,168,168,-0.944055223777731,-3.20663453356503,6.94404483165427,-0.925615539629228,-0.213666648076856,0.381851885628261,0.373331554831868
193,2024-12-30,2025-01-05,complete,168,168,1.60930877816365,-0.534599493266954,18.1869973885931,1.52741756356396,2.11618513534882,0.403418054664784,0.405568615166829
194,2024-12-30,2025-01-05,complete,168,168,1.29365828297407,-0.905696508558324,12.2547783272088,0.760956155790628,1.35657303986023,0.396847954375877,0.400800191345669
195,2024-12-30,2025-01-05,complete,168,168,0.446764290366292,-1.97577968209164,4.28559266614882,0.0470367970669298,0.800602752983917,0.363299674022711,0.364854116036214
196,2024-12-30,2025-01-05,complete,168,168,1.11113740952321,-1.00460143570092,8.6851196521189,0.859590139995181,1.55093068185254,0.372101588091756,0.374742084541705
197,2024-12-30,2025-01-05,complete,168,168,1.09821512654511,-0.898999479577287,17.0501832765728,1.04808640323979,1.71128144349744,0.395566228664968,0.398234088007735
198,2024-12-30,2025-01-05,complete,168,168,1.07056394497721,-1.19717740385409,8.29785771061741,0.802106663722119,1.49097917607028,0.374305259446839,0.37617750382562
199,2024-12-30,2025-01-05,complete,168,168,1.68158764372359,-0.460694448180819,15.3493996761078,1.1777506722384,1.81027372297705,0.3987224546432,0.402749890710239
200,2024-12-30,2025-01-05,complete,168,168,0.975921276162451,-1.36578291087469,8.23416260351737,0.58419309304571,1.27693236036665,0.376891338539229,0.378831766268704
201,2024-12-30,2025-01-05,complete,168,168,3.59495503080218,1.22693686451039,18.5493738346676,3.08222901519465,3.71944580876822,0.394510935572968,0.394201683766448
202,2024-12-30,2025-01-05,complete,168,168,1.11943502706917,-0.875454656146589,8.85037467237819,0.874772510034011,1.58923138048995,0.369255746779214,0.371424369113647
203,2024-12-30,2025-01-05,complete,168,168,1.45256490520631,-0.698211963489801,19.1679317457108,1.36059883397138,1.9848628325925,0.403056036674697,0.405912008291477
204,2024-12-30,2025-01-05,complete,168,168,0.864768188837413,-1.61983843805729,5.57749334277122,0.56823800839518,1.25163120664759,0.362169176681587,0.362781389025105
205,2024-12-30,2025-01-05,complete,168,168,1.13398188398628,-1.18072350791542,7.0318005264862,1.00327158059835,1.66646986700088,0.363421815713875,0.364144867999777
206,2024-12-30,2025-01-05,complete,168,168,1.64219728585487,-0.465528182700561,15.6667789176438,1.1592805312055,1.80836272807237,0.397756857753268,0.401773284616594
207,2024-12-30,2025-01-05,complete,168,168,-1.96741984212874,-4.57542230784228,8.15686460170848,-1.05592094842119,-0.465107908783565,0.377308826037305,0.366872903264665
208,2024-12-30,2025-01-05,complete,168,168,1.30145212422731,-0.646740797567085,12.7783661414949,0.996518229257915,1.60180385255935,0.402159122305101,0.403220956756883
209,2024-12-30,2025-01-05,complete,168,168,-0.417855225487172,-2.80653587632869,8.1795887630474,-0.529745552132917,0.150671337275373,0.381291533630095,0.379386638407163
210,2024-12-30,2025-01-05,complete,168,168,0.770622326078892,-1.81392280941916,5.18771689382902,0.286452956426734,0.993686203729561,0.36531366620745,0.366649900163923
211,2024-12-30,2025-01-05,complete,168,168,1.24842516750759,-0.979301824852087,13.0337061949724,0.771843377114047,1.39513607781933,0.396554661990024,0.400445170458144
212,2024-12-30,2025-01-05,complete,168,168,1.58854888291215,-0.613861142957109,14.3568644407146,1.07185551405568,1.68689495895252,0.398724266519588,0.402777089337439
213,2024-12-30,2025-01-05,complete,168,168,3.96674862816223,1.13921381632489,17.9192690178525,3.61248532249816,4.28163263230099,0.389587039039249,0.391625540597098
001,2025-01-06,2025-01-12,complete,168,168,3.43474259165879,0.966070233083021,77.2773386096698,3.63157579095187,3.87321343028261,0.40913716325458,0.413120853313825
002,2025-01-06,2025-01-12,complete,168,168,5.4452931115807,1.75590468462084,11.4674974381889,4.70936952348327,4.75768509381401,0.376271616863314,0.374015902218386
003,2025-01-06,2025-01-12,complete,168,168,0.202009897808403,-2.26518786630015,35.0577003660553,0.253228041724929,0.429526599573723,0.404407507974185,0.403070876931421
004,2025-01-06,2025-01-12,complete,168,168,-0.576426783225103,-3.04924159964818,47.0643609394556,-0.0292903294095102,0.28099964854998,0.406140556527502,0.403907323869673
005,2025-01-06,2025-01-12,complete,168,168,3.9596575048645,1.78279166532788,34.4852601404337,3.9841371279814,4.10688063483215,0.404375840327497,0.412138192716528
006,2025-01-06,2025-01-12,complete,168,168,-0.915939600968694,-3.92121381381987,60.7231145438519,-0.327266926472408,0.0528075052971832,0.40694860499485,0.404463074342944
007,2025-01-06,2025-01-12,complete,168,168,4.64059550878519,1.82843693816999,81.2517768312341,4.19080067015898,4.60080045762888,0.415974356706599,0.417459048824555
008,2025-01-06,2025-01-12,complete,168,168,4.06572276223409,1.88019466508313,32.2313100493227,3.96089120022866,4.07079054113764,0.404221912426926,0.411904488879851
009,2025-01-06,2025-01-12,complete,168,168,5.3540270117306,2.73346077211161,19.6980487974252,4.54272948103729,4.62702704866917,0.400297384055537,0.405830325896734
010,2025-01-06,2025-01-12,complete,168,168,5.02669275853228,1.2945366589627,11.1983085136924,4.273374220378,4.2993937727364,0.376810760371164,0.374900138448827
011,2025-01-06,2025-01-12,complete,168,168,4.10337637902022,1.53686601051339,19.1749709068474,3.32925918091189,3.35292375083079,0.400164882626966,0.401675301291036
012,2025-01-06,2025-01-12,complete,168,168,2.18607119087339,-0.163239351926386,26.4228575235009,1.46096470644261,1.51965920223441,0.403368485868557,0.405638055913192
013,2025-01-06,2025-01-12,complete,168,168,3.40089783521557,0.993216605948108,39.6531344319683,3.51449917688576,3.66450333912453,0.404277064267609,0.410729587862693
014,2025-01-06,2025-01-12,complete,168,168,1.72500201630576,-0.545813366888956,59.9991225809665,1.93549733553039,2.24497428151382,0.409697938639573,0.412715948030756
015,2025-01-06,2025-01-12,complete,168,168,5.53364755289057,1.85847045368897,11.2671563385293,4.90303227472355,4.96231908648884,0.380066943966218,0.378967536515362
016,2025-01-06,2025-01-12,complete,168,168,0.170286079445784,-2.62132929428733,21.8869770176396,0.0954581525382088,0.208009582995102,0.39665366384816,0.392034243215635
017,2025-01-06,2025-01-12,complete,168,168,5.38417344431101,2.72967778284799,23.1941652063848,5.17903964230653,5.33787708481363,0.407054632068386,0.413655876527464
018,2025-01-06,2025-01-12,complete,168,168,5.1743258991609,1.66494668344694,12.4189395558,4.55682545723821,4.58194438528066,0.382936014124864,0.383069425760536
019,2025-01-06,2025-01-12,complete,168,168,4.52658357454474,1.30609780612337,53.1112564990657,4.54501746641864,4.7414072020792,0.406142613469429,0.410856913657151
020,2025-01-06,2025-01-12,complete,168,168,4.27328024920177,1.83646518180788,27.0970119110046,4.26545564348238,4.39680600991014,0.406735887878701,0.413148249284697
021,2025-01-06,2025-01-12,complete,168,168,3.36931931222447,1.24601323977795,33.171303576988,3.11789579142229,3.19411069974346,0.40463532993386,0.411294326244583
022,2025-01-06,2025-01-12,complete,168,168,4.02989191645106,1.71492212384565,25.8996564327585,3.49292419809975,3.52907254033108,0.403971666113858,0.409214656142404
023,2025-01-06,2025-01-12,complete,168,168,3.80131898090705,1.54698596038794,26.231892490782,3.11206075641291,3.1653533670078,0.40419222792552,0.408974384772679
024,2025-01-06,2025-01-12,complete,168,168,5.22852042164464,1.7419449521662,12.4316856123156,4.83326441592277,4.89258611375465,0.383053796896184,0.383124953557729
025,2025-01-06,2025-01-12,complete,168,168,1.24521184141853,-1.54411607726488,19.0499938598166,0.14862238573091,0.0943470413171659,0.393234601118228,0.387680735723308
026,2025-01-06,2025-01-12,complete,168,168,5.07527814253781,1.62423180872381,13.1573593100749,4.35649100215716,4.35844416092189,0.385077279196747,0.385520953810942
027,2025-01-06,2025-01-12,complete,168,168,2.31867617884278,0.173899032982089,45.0004610164918,2.43081482415937,2.64141696534864,0.40777792094407,0.411992548093576
028,2025-01-06,2025-01-12,complete,168,168,5.18284461566936,1.83541896991911,12.8279979514503,4.72935143850012,4.79054448411681,0.38668105345415,0.387895467785699
029,2025-01-06,2025-01-12,complete,168,168,5.00737629832372,1.33728335798501,11.481857460622,4.36974766991604,4.40209798369437,0.378889809407825,0.377603991637663
030,2025-01-06,2025-01-12,complete,168,168,1.26879147715159,-1.27684691889081,23.4990671188507,1.15155548730469,1.21649032362435,0.401648871680041,0.401969144770157
031,2025-01-06,2025-01-12,complete,168,168,4.72259383464295,0.95765948478725,11.9093718200187,4.04986173921886,4.07513075820319,0.378189462461733,0.376109390617167
032,2025-01-06,2025-01-12,complete,168,168,4.46497726102418,1.99586277479623,26.8805675677117,4.16197125659086,4.25745898505318,0.403689322844789,0.411068418330178
033,2025-01-06,2025-01-12,complete,168,168,4.7590420786455,1.02384516905502,12.2806079849919,4.10946983307115,4.15898716486245,0.379844555411827,0.377821607101545
034,2025-01-06,2025-01-12,complete,168,168,3.21840727945003,0.674807875371178,21.6198541244704,3.0697274691572,3.14814967801643,0.402966547786133,0.406385551077393
035,2025-01-06,2025-01-12,complete,168,168,4.9932218699512,1.37898405073949,46.8465754276741,4.85335878023488,5.03879889677755,0.409154331614815,0.413264483531761
036,2025-01-06,2025-01-12,complete,168,168,2.69320476784137,0.484891682142302,67.1520193499374,2.9252057630048,3.16846735871862,0.408186505407958,0.412247326073237
037,2025-01-06,2025-01-12,complete,168,168,4.21418508946759,1.9105393467168,30.4012222583182,4.06058606028956,4.16236157445347,0.404539348455926,0.41186053781729
038,2025-01-06,2025-01-12,complete,168,168,3.65703129320146,0.874783963292779,57.9200289560706,3.85607916968411,4.01310075250793,0.410556381890318,0.413483593602342
039,2025-01-06,2025-01-12,complete,168,168,4.72743098249622,2.13261190743503,24.6949335255041,4.31695034324044,4.42089543702888,0.404674977897183,0.411118878020518
040,2025-01-06,2025-01-12,complete,168,168,7.67172266642251,2.93214550926574,45.1246373820027,7.12804056803385,7.36244099934896,0.324398585728237,0.328460057576497
041,2025-01-06,2025-01-12,complete,168,168,-0.316578402834864,-3.07708005443458,32.4368572592323,-0.465413400712693,-0.393481605036302,0.40294109345489,0.397867324345888
042,2025-01-06,2025-01-12,complete,168,168,5.29385886262525,1.64071291703234,11.8683101466364,4.95089045637996,5.00632400557534,0.378840043550631,0.377600281358796
043,2025-01-06,2025-01-12,complete,168,168,1.94204820987806,-0.510732214228818,24.9943961621981,1.65197881883215,1.74491089559496,0.403148861076418,0.405179260523601
044,2025-01-06,2025-01-12,complete,168,168,3.38796019400026,0.753382253547335,81.4185605053316,3.10843313237009,3.46680429558336,0.414741845792269,0.416349321067427
045,2025-01-06,2025-01-12,complete,168,168,5.04519897855737,1.87462090409979,14.4746854721967,4.42517755501457,4.44800927653156,0.389158460411591,0.390753396205835
046,2025-01-06,2025-01-12,complete,168,168,1.18315056204158,-1.81197340150818,71.3104251620649,0.926369167740449,1.26146727598182,0.410113489189421,0.410431620062286
047,2025-01-06,2025-01-12,complete,168,168,5.46843490600588,1.80706412905741,12.2787197364005,4.84890645345054,4.91338500976565,0.383274714152018,0.381663912818545
048,2025-01-06,2025-01-12,complete,168,168,4.12497054814853,1.77200771830376,32.8329365558399,4.42650403684204,4.57497466635374,0.409393520253027,0.415011387519643
049,2025-01-06,2025-01-12,complete,168,168,5.99847335728833,2.61370275809095,71.8045757995813,5.7889324652703,6.02732614418633,0.410215945449119,0.41365430794291
050,2025-01-06,2025-01-12,complete,168,168,6.35232905518633,2.11373414454332,43.3018168300493,5.97883745779638,6.20217118394252,0.386445303988459,0.391492841136954
051,2025-01-06,2025-01-12,complete,168,168,4.66363753043561,1.93070107931717,18.984450077657,4.27008267270948,4.34714151362438,0.398292868539193,0.40289540226218
052,2025-01-06,2025-01-12,complete,168,168,2.24782021447288,0.0624272724170829,28.1088033706375,1.54281101053417,1.6186606280244,0.403621979509658,0.406381917200277
053,2025-01-06,2025-01-12,complete,168,168,-1.57839934800606,-4.39482157309624,41.7144400137433,-0.598960383569756,-0.267727383053646,0.40261105931026,0.397352949402169
054,2025-01-06,2025-01-12,complete,168,168,4.94964936078826,2.25972725936884,20.74760953042,4.33323685946088,4.44003615714822,0.40176503169978,0.407183705124372
055,2025-01-06,2025-01-12,complete,168,168,3.89422886290134,0.596878346799075,13.389918472446,3.29262842329987,3.29700913612627,0.38260131073059,0.380324172638444
056,2025-01-06,2025-01-12,complete,168,168,4.45040550171753,0.668130508754295,11.2644748540571,3.67622131414169,3.67443491654378,0.376144628974245,0.374124436442802
057,2025-01-06,2025-01-12,complete,168,168,3.71897896783116,1.13716738944488,20.3340466760232,3.37693062245432,3.45408696344871,0.401565771832591,0.404749055454169
058,2025-01-06,2025-01-12,complete,168,168,5.06944728750849,1.5565191630655,12.5147760997486,4.30935193698486,4.32353795005281,0.382291950107985,0.381902749995569
059,2025-01-06,2025-01-12,complete,168,168,5.64765181082614,2.01379183671812,11.302439514639,5.03219823587604,5.1024210315054,0.382197966125495,0.38138037060043
060,2025-01-06,2025-01-12,complete,168,168,3.73543185961724,1.13922140858429,22.7563616632774,3.44164668488921,3.50594877668843,0.403854611333276,0.408872810964547
061,2025-01-06,2025-01-12,complete,168,168,4.28311521776896,1.91745624191934,27.196375044024,3.6279961553744,3.65697494499219,0.403975065676283,0.410730142155488
062,2025-01-06,2025-01-12,complete,168,168,0.785033743190876,-1.87632569951548,22.367338523655,0.649664876332678,0.701356782808113,0.400087769391999,0.398070024303133
063,2025-01-06,2025-01-12,complete,168,168,5.53438477876378,1.83516539358348,11.1790178411054,4.98840860636171,5.05943225926733,0.379906271497467,0.379014749398428
064,2025-01-06,2025-01-12,complete,168,168,3.33529604054648,1.2051323970554,46.0442769232598,3.40394381296144,3.59059499199542,0.406283480338062,0.412356383200601
065,2025-01-06,2025-01-12,complete,168,168,2.38102665710179,-0.0728037323986399,42.8852384179168,2.99522877564716,3.25264964746366,0.40849653665683,0.413387897954792
066,2025-01-06,2025-01-12,complete,168,168,2.8522890868291,0.604551104895795,36.8347904615131,3.51189745396767,3.75356466453912,0.409411215030004,0.414809323595948
067,2025-01-06,2025-01-12,complete,168,168,0.107213104381261,-2.64664951362958,23.4547318092459,0.358852635522185,0.481985607397255,0.400746238581971,0.398962439863096
068,2025-01-06,2025-01-12,complete,168,168,2.8686236436703,0.531772353738263,24.5900278126937,2.45176349615501,2.52651757054931,0.404278944999871,0.407774707030309
069,2025-01-06,2025-01-12,complete,168,168,4.93096187186035,1.96513377833747,15.4305385848535,4.55092153040552,4.60069926975867,0.389555552208442,0.391109576362545
070,2025-01-06,2025-01-12,complete,168,168,3.97297519471507,0.680440695231041,14.029326553357,3.42640423039878,3.42797396952951,0.385310955819053,0.384225135752852
071,2025-01-06,2025-01-12,complete,168,168,3.60981403715934,1.38009586474973,28.4021343342894,2.65082666017088,2.59842384457011,0.404563567906157,0.410485904603079
072,2025-01-06,2025-01-12,complete,168,168,3.59741531573196,1.3799392025757,26.5896170478933,2.63139405307917,2.65053288781632,0.404291393087145,0.408786398739636
073,2025-01-06,2025-01-12,complete,168,168,5.04045011789511,2.37541144735648,22.1017925197549,4.59143383528675,4.73030510113613,0.407271725038479,0.412674269847051
074,2025-01-06,2025-01-12,complete,168,168,0.261245463625622,-2.51530726819565,21.5751791848584,0.0619452781486626,0.178155019196624,0.395101659866311,0.389907489268
075,2025-01-06,2025-01-12,complete,168,168,6.1786959896874,2.79314582349372,77.553797924709,5.92547009040065,6.22807308041048,0.410653479625595,0.413703689893954
076,2025-01-06,2025-01-12,complete,168,168,1.65019637503098,-1.05403946938229,19.3510676327392,1.23602527332156,1.19082789217287,0.397553680161068,0.395586733336822
077,2025-01-06,2025-01-12,complete,168,168,3.53338469711596,1.1509378476531,24.9353797008177,3.13827007254012,3.18041052443284,0.404046317459207,0.408846453845371
078,2025-01-06,2025-01-12,complete,168,168,5.21834633464628,1.51118680441729,11.9904507410673,4.49243792773385,4.53334854711387,0.377011107216381,0.374151874100353
079,2025-01-06,2025-01-12,complete,168,168,1.99574802990721,-0.500097357234275,21.6672631302604,1.2213246852159,1.13833430051518,0.399867764956381,0.398236601401214
080,2025-01-06,2025-01-12,complete,168,168,5.19217537239882,1.4732797858538,11.3978003606331,4.43643914559266,4.47124097358256,0.375994158130206,0.373631362985246
081,2025-01-06,2025-01-12,complete,168,168,1.40525974836083,-1.40381425675361,18.4860870079624,0.441100679545297,0.344917392110227,0.392592933337521,0.387378455733077
082,2025-01-06,2025-01-12,complete,168,168,1.7463083013355,-0.468696835284195,27.7220579302748,1.31643904259104,1.49956507744491,0.40251574743937,0.404263165601166
083,2025-01-06,2025-01-12,complete,168,168,2.50859212389014,0.0742301978542201,22.3645703320092,1.88874594977409,1.83416918280645,0.401065006485479,0.401268816210023
084,2025-01-06,2025-01-12,complete,168,168,3.67258284576605,1.07858310402343,82.7467929064569,3.56564347077842,3.86940666991619,0.409705574006439,0.412572415079278
085,2025-01-06,2025-01-12,complete,168,168,4.70564794871691,2.05908303868902,22.9973152717991,4.48959034831478,4.63177363620438,0.407122846298523,0.412723352039329
086,2025-01-06,2025-01-12,complete,168,168,5.49369764782136,1.81363267444431,11.4966786244395,4.8220393589565,4.8718694777716,0.378681273687454,0.376991362798782
087,2025-01-06,2025-01-12,complete,168,168,5.52646562288901,1.99475019015046,11.7864032252875,4.93075639307067,4.99413124906923,0.38347164194256,0.383527987726805
088,2025-01-06,2025-01-12,complete,168,168,3.56953503383128,1.58587679022332,51.601614543082,4.17947817774559,4.38190808147554,0.40978022622057,0.413548002034332
089,2025-01-06,2025-01-12,complete,168,168,4.5657877808593,1.10470139023412,12.682510955884,3.95211929338806,3.95670402378906,0.380900970096756,0.379535117103599
090,2025-01-06,2025-01-12,complete,168,168,7.67603280170747,2.93276696740037,44.8901804579185,7.13371128665199,7.36779438749953,0.325959416964073,0.330053285980221
091,2025-01-06,2025-01-12,complete,168,168,3.63504307862482,0.827424940226719,49.7168179611121,3.8153385370282,3.9907482819606,0.406292745042301,0.411260717954967
092,2025-01-06,2025-01-12,complete,168,168,4.62974308964463,1.85402367062421,17.90899570542,4.26050661097833,4.33476637244356,0.396004737171383,0.399629928094124
093,2025-01-06,2025-01-12,complete,168,168,2.00500737624079,-0.949955373080814,16.8865023734426,1.34518124375956,1.25031429200897,0.392359056374103,0.389252258813671
