fold_id,model_id,feature,coefficient,standard_error
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[050],-1.19637827655762,0.0734278517552345
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[051],-2.13393358546214,0.356953020630441
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[052],-0.704464877660247,0.0638265910878946
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[053],-0.23044841602229,0.115260679134688
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[054],-1.26014356751071,0.0930884468513589
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[055],-1.18730022242343,0.183481494808602
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[056],-0.782875372393038,0.25478512306883
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[057],-0.726696783153796,0.0977666409367496
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[058],-1.50322255605704,0.165576142415502
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[059],-0.826959429096455,0.110979498269762
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[060],-1.26329551920697,0.114752547288682
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[061],-1.27019162181405,0.0546197593195329
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[062],-0.168282196564035,0.152475546467399
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[063],-0.0810213063950201,0.0820109978282446
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[064],-1.6112264907807,0.138138067178693
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[065],-0.698137983508169,0.161941294136865
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[066],-24.8185471257232,23210.8764824695
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[067],-0.99139810650307,0.292828947118503
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[068],-1.23596261893592,0.173762011714231
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[069],-0.768929546777088,0.1655761424155
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[070],-1.302193630046,0.0625676378970051
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[071],-1.06636902250569,0.103676382414375
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[072],-1.5893145416856,0.178401859976518
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[073],-1.42762929293642,0.158564597765302
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[074],-0.905153730118641,0.183481494808601
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[075],-0.706361469626811,0.14712657193032
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[076],-1.83553190410928,0.254785123068831
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[077],-1.20799847231634,0.178401859976518
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[078],-0.573875452298424,0.127688479613812
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[079],-0.155759507644176,0.124793243703498
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[080],-1.2904056884929,0.105770453160415
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[081],-0.974863981544186,0.195268391327128
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[082],-0.879904333608147,0.152475546467399
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[083],-0.566028238942154,0.183481494808602
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[084],-0.989685037254904,0.079318521982235
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[085],-0.514044170780033,0.0672363152997909
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[086],-1.50552684426353,0.356953020630447
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[087],-0.89239844556732,0.106885302760517
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[088],0.384818910350195,0.292828947118506
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[089],-1.1687956698323,0.148402500229792
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[090],-1.06814300926948,0.0993888600616911
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[091],0.205770678901248,0.0926730729142562
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[092],-1.79804276298568,0.292828947118506
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[093],-1.18646723611956,0.254785123068831
