scenario_family,year,air_temperature_c_mean_climate,near_surface_specific_humidity_g_kg_climate,precipitation_sum_mm_proxy_climate,soil_moisture_upper_portion_kg_m2_climate,air_temperature_c_mean_climate_anomaly_vs_2016_2025,near_surface_specific_humidity_g_kg_climate_anomaly_vs_2016_2025,precipitation_sum_mm_proxy_climate_anomaly_vs_2016_2025,soil_moisture_upper_portion_kg_m2_climate_anomaly_vs_2016_2025,lyme_cases,kme_cases,tick_borne_cases_total,lyme_cases_per_100k,kme_cases_per_100k,tick_borne_cases_total_per_100k,lyme_cases_lag_1y,lyme_cases_lag_2y,lyme_cases_lag_3y,lyme_cases_rolling_3y_mean,kme_cases_lag_1y,kme_cases_lag_2y,kme_cases_lag_3y,kme_cases_rolling_3y_mean,tick_borne_cases_total_lag_1y,tick_borne_cases_total_lag_2y,tick_borne_cases_total_lag_3y,tick_borne_cases_total_rolling_3y_mean,lyme_cases_per_100k_lag_1y,lyme_cases_per_100k_lag_2y,lyme_cases_per_100k_lag_3y,lyme_cases_per_100k_rolling_3y_mean,kme_cases_per_100k_lag_1y,kme_cases_per_100k_lag_2y,kme_cases_per_100k_lag_3y,kme_cases_per_100k_rolling_3y_mean,tick_borne_cases_total_per_100k_lag_1y,tick_borne_cases_total_per_100k_lag_2y,tick_borne_cases_total_per_100k_lag_3y,tick_borne_cases_total_per_100k_rolling_3y_mean,table_role,target_available,projection_horizon_years_from_2025,air_temperature_c_mean_climate_anomaly_vs_2016_2025_z,near_surface_specific_humidity_g_kg_climate_anomaly_vs_2016_2025_z,precipitation_sum_mm_proxy_climate_anomaly_vs_2016_2025_z,soil_moisture_upper_portion_kg_m2_climate_anomaly_vs_2016_2025_z,thermal_humidity_index,wetness_index
high_emissions,2054,11.49540877342224,6.723229706287384,1203.5230062007904,27.11092933019002,1.2608541806538902,0.4494950950145719,25.56186636686334,-0.6643475055694559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,29,8.836179592055071,9.705410647952203,0.709905566216475,-3.3858208368157343,18.541590240007274,-2.6759152705992593
high_emissions,2055,11.575143933296204,6.735388378302257,1166.802494764328,26.61069981257121,1.3405893405278526,0.4616537670294445,-11.15864506959906,-1.1645770231882686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,30,9.394970769701139,9.967938328781017,-0.30989850790439516,-5.935220826648291,19.362909098482156,-6.245119334552687
high_emissions,2056,11.702176928520204,6.8002429604530334,1233.827585697174,26.504233360290527,1.4676223357518516,0.5265083491802214,55.86644586324701,-1.27104347546895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,31,10.285229434929022,11.368265849939474,1.5515260237203525,-6.477822897901333,21.653495284868498,-4.92629687418098
high_emissions,2057,11.71460590759913,6.798997302850087,1219.117998838425,26.65105851491292,1.4800513148307797,0.5252626915772751,41.15685900449762,-1.1242183208465557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,32,10.372332839091387,11.341369853303638,1.1430105640938293,-5.7295342933357505,21.713702692395024,-4.586523729241922
high_emissions,2058,11.747015873591105,6.740721821784973,1192.4049475193024,26.906339327494305,1.5124612808227536,0.4669872105121611,14.443807685375305,-0.8689375082651729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,33,10.59946479810108,10.08309700290566,0.4011342257269778,-4.428505709302132,20.68256180100674,-4.027371483575155
high_emissions,2059,11.860244850317637,6.89582363764445,1177.9359412193298,26.67430226008097,1.6256902575492855,0.6220890263716381,-0.0251986145972296,-1.100974575678503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,34,11.392983659149218,13.432025237841104,-0.000699817317986266,-5.6110734636406505,24.825008896990322,-5.611773280958637
high_emissions,2060,11.861837406953176,6.938646892706553,1265.803148269653,26.74701468149821,1.6272828141848257,0.6649122814337414,87.84200843572626,-1.0282621542612669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,35,11.40414443940285,14.356656630417785,2.4395531156126937,-5.240497478232566,25.760801069820637,-2.8009443626198722
high_emissions,2061,11.695662279923758,6.946135799090068,1304.3937821388245,26.13321590423584,1.4611076871554065,0.6724011878172558,126.4326423048974,-1.6420609315236376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,36,10.239574191158116,14.518355640178328,3.511294333345552,-8.368698716657594,24.757929831336444,-4.857404383312042
high_emissions,2062,12.128975301980972,7.019317050774892,1162.8911352157593,26.46834866205852,1.8944207092126213,0.7455824395020798,-15.070004618167786,-1.306928173700964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,37,13.276270853803119,16.098470990067376,-0.4185250015708524,-6.66070784588146,29.374741843870495,-7.079232847452313
high_emissions,2063,12.301537156105042,6.981031656265259,1202.3514025211334,26.659584681193035,2.0669825633366905,0.7072970449924467,24.39026268720636,-1.1156921545664424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,38,14.485599860419503,15.271820199756087,0.677367724039724,-5.68608102346215,29.75742006017559,-5.008713299422427
high_emissions,2064,11.950723826885223,7.069672346115112,1335.317059755325,26.820268472035725,1.7161692341168724,0.7959377348423002,157.35591992139825,-0.9550083637237528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,39,12.027068471273898,17.185732731065706,4.370097309253024,-4.867162426473695,29.212801202339605,-0.4970651172206706
high_emissions,2065,11.85712226231893,6.896242340405782,1218.939250946045,27.037182331085205,1.6225676695505786,0.6225077291329697,40.97811111211786,-0.7380945046742724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,40,11.371100281378872,13.441065786410435,1.1380463677425663,-3.761669506568305,24.812166067789306,-2.6236231388257387
high_emissions,2066,11.991292705138523,6.953749159971873,1179.9989631175995,26.51707871754964,1.756738112370174,0.6800145486990612,2.037823283672424,-1.2581981182098367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,41,12.311378821824096,14.682741847254919,0.05659454091818128,-6.412357041704631,26.994120669079017,-6.35576250078645
high_emissions,2067,12.105333944161734,7.051109751065572,1249.8726997375488,26.29627052942912,1.8707793513933824,0.7773751397927597,71.91155990362176,-1.4790063063303585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,42,13.110590090162004,16.784932789874812,1.9971318180846516,-7.537697255990763,29.895522880036815,-5.540565437906112
high_emissions,2068,12.449644188086191,7.106078426043193,1221.9090070724487,26.50889269510905,2.21508959531784,0.8323438147703808,43.94786723852167,-1.2663841406504268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,43,15.52354727219156,17.971805726529066,1.2205225991014992,-6.454076781927383,33.49535299872063,-5.233554182825884
high_emissions,2069,12.267510950565338,7.0727620124816895,1228.7036910057068,25.94868055979411,2.032956357796987,0.7990274012088774,50.74255117177972,-1.826596275965368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,44,14.247141149175773,17.25244420619721,1.4092249370166419,-9.309175815016259,31.499585355372986,-7.899950877999617
high_emissions,2070,12.285154720147451,6.9959357380867,1230.3031363487244,26.34102312723796,2.0506001273791004,0.7222011268138884,52.3419965147973,-1.4342537085215206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,45,14.370790274586561,15.593626235043484,1.453644821526293,-7.309617407880375,29.964416509630045,-5.855972586354082
high_emissions,2071,12.4386336406072,7.104227026303609,1170.167406082153,26.819998900095623,2.204079047838848,0.8304924150307968,-7.793733751773743,-0.9552779356638544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,46,15.446384364359691,17.931830663518443,-0.21644800471869455,-4.8685362892249895,33.378215027878134,-5.084984293943684
high_emissions,2072,12.25920178492864,7.077541848023732,1243.7762150764463,26.01388104756673,2.0246471921602893,0.8038072367509201,65.81507524251947,-1.761395788192747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,47,14.188909768455824,17.355649485364268,1.8278199089636367,-8.976884102892098,31.54455925382009,-7.149064193928462
high_emissions,2073,12.245826462904612,7.137985706329346,1242.5141491889954,26.027987162272137,2.0112718701362606,0.8642510950565336,64.5530093550683,-1.7472896734873409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,48,14.095174307750453,18.66074151530866,1.7927697453498026,-8.904992846139146,32.75591582305911,-7.112223100789343
high_emissions,2074,12.697138249874117,7.121926546096802,1187.5990591049194,25.69091574350993,2.462583657105764,0.8481919348239897,9.63791927099237,-2.084361092249548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,49,17.258007935034524,18.313995251674683,0.2676648269350157,-10.622864025864384,35.57200318670921,-10.355199198929368
high_emissions,2075,12.665498634179434,7.179986953735352,1204.5010993480682,25.74884303410848,2.430944041411083,0.9062523424625396,26.539959514141174,-2.026433801650999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,50,17.036274660250267,19.56762427848611,0.737069223187581,-10.32763987602622,36.60389893873638,-9.59057065283864
high_emissions,2076,12.723781943321228,7.237189809481303,1296.3417539596558,25.9394268989563,2.489227350552877,0.9634551982084912,118.3806141257287,-1.8358499368031789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,51,17.44472933700684,20.802737211658464,3.287672961506528,-9.356336732185097,38.2474665486653,-6.068663770678569
high_emissions,2077,12.90766727924347,7.35702923933665,1223.6206040382383,25.80812692642212,2.6731126864751182,1.0832946280638378,45.65946420431146,-1.9671499093373583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,52,18.733414323332255,23.390286867845248,1.2680571646803471,-10.025501859099357,42.1237011911775,-8.75744469441901
high_emissions,2078,12.739603797594706,7.201828122138977,1168.7607765197754,25.776296774546307,2.505049204826354,0.928093510866165,-9.200363314151671,-1.998980061213171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,53,17.55561031593754,20.039214537733304,-0.2555129987064271,-10.187722971629551,37.59482485367084,-10.443235970335978
high_emissions,2079,12.960617224375406,7.150346755981445,1137.134608745575,25.924089908599854,2.726062631607056,0.8766121447086332,-40.82653108835211,-1.851186927159624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,54,19.104492305032423,18.927638894710466,-1.1338366789407386,-9.434501098104379,38.03213119974289,-10.568337777045118
high_emissions,2080,12.971645216147104,7.410308559735616,1269.1024956703186,26.023654619852703,2.7370906233787533,1.1365739484628037,91.14135583639154,-1.7516222159067745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,55,19.181777464037793,24.54068358907981,2.5311827740655852,-8.927073477551366,43.7224610531176,-6.39589070348578
high_emissions,2081,12.935476501782736,7.280672907829285,1180.8285546302795,26.109346866607662,2.700921909014385,1.0069382965564726,2.867414796352477,-1.6659299691518117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,56,18.928303858095862,21.74161581209963,0.07963400228165073,-8.490346324692094,40.6699196701955,-8.410712322410443
high_emissions,2082,12.987984478473663,7.301498770713806,1198.5998194217682,25.52414306004842,2.7534298857053123,1.027764159440994,20.638679587841125,-2.251133775711057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,57,19.296284485178255,22.191283792093216,0.5731785507555883,-11.472814423723772,41.48756827727147,-10.899635872968183
high_emissions,2083,13.432832499345144,7.368593732515971,1172.479118347168,25.578499794006348,3.198277906576793,1.094859121243159,-5.482021486759095,-2.19677704175313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,58,22.41381945782048,23.639985154846837,-0.1522470038656345,-11.195787474855733,46.05380461266732,-11.348034478721367
high_emissions,2084,13.228766143321993,7.317837993303935,1192.1373941898346,25.579776287078857,2.99421155055364,1.044103382031123,14.176254355907531,-2.19550054868062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,59,20.98370406606147,22.54407710766957,0.39370371986629676,-11.189281878301639,43.52778117373104,-10.795578158435342
high_emissions,2085,13.586567759513857,7.419010400772095,1162.317641735077,25.853662808736164,3.352013166745504,1.1452757894992829,-15.64349809885016,-1.9216140270233133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,60,23.49120999934809,24.728572047906027,-0.4344520942284155,-9.793430032428573,48.219782047254114,-10.227882126656988
high_emissions,2086,13.491111318270365,7.4064704577128095,1129.9112515449524,26.300743579864506,3.256556725502014,1.1327358464399977,-48.04988828897467,-1.4745332558949755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,61,22.82224266673513,24.457812036857728,-1.3344441545411623,-7.514900531021856,47.28005470359285,-8.849344685563018
high_emissions,2087,13.440676053365072,7.45292325814565,1202.083221912384,26.347118695576984,3.206121460596721,1.179188646872838,24.12208207845697,-1.428158140182493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,62,22.468787790418727,25.460811866997084,0.6699197973441477,-7.278551584464927,47.92959965741581,-6.60863178712078
high_emissions,2088,13.567460219065348,7.4718812306722,1177.231927394867,26.10164388020833,3.3329056262969967,1.1981466193993882,-0.7292124390601202,-1.673632955551145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,63,23.357302635946315,25.870148721755864,-0.020251728180310513,-8.529604290798575,49.22745135770218,-8.549856018978886
high_emissions,2089,13.725072860717772,7.560725768407186,1189.498089313507,25.315035899480183,3.4905182679494224,1.2869911571343735,11.536949479580016,-2.4602409362792947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,64,24.461866215928886,27.788462696945214,0.32040479889720525,-12.538520812991298,52.250328912874096,-12.218116014094091
high_emissions,2090,13.007554133733114,7.2272669672966,1121.676638841629,25.542125860850017,2.772999540964763,0.9535323560237884,-56.28450099229804,-2.23315097490946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,65,19.433430390771743,20.588485133570174,-1.5631362738812535,-11.381165789314942,40.02191552434192,-12.944302063196195
high_emissions,2091,13.818426926930746,7.560808698336284,1169.1624958515167,25.08660904566447,3.583872334162395,1.2870740870634716,-8.79864398241034,-2.688667790095007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,66,25.11609991508562,27.79025330384133,-0.24435642721172487,-13.702689256243831,52.90635321892695,-13.947045683455556
high_emissions,2092,13.737752238909405,7.58583927154541,1255.191771030426,25.042686144510903,3.503197646141052,1.312104660272598,77.23063119649896,-2.732590691248572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,67,24.55072443961239,28.330708571190414,2.144853360155257,-13.926540588103148,52.88143301080281,-11.781687227947891
high_emissions,2093,13.774979194005333,7.618980646133423,1217.030537366867,24.896303097407024,3.54042460123698,1.3452460348606108,39.06939753294,-2.878973738352453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,68,24.811614291857158,29.046290684058285,1.085037468676891,-14.672576009152959,53.857904975915446,-13.587538540476068
high_emissions,2094,13.792063434918722,7.613916198412578,1200.987096309662,25.4211319287618,3.557508842150371,1.3401815871397655,23.0259564757348,-2.3541449069976785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,69,24.93134218999235,28.93694011409423,0.6394781364936868,-11.99780658793043,53.86828230408658,-11.358328451436744
high_emissions,2095,13.864359319210052,7.6072233120600385,1250.891263961792,25.12748924891154,3.6298047264417015,1.3334887007872265,72.93012412786493,-2.6477875868479366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,70,25.437998254719304,28.79242861398685,2.0254194400431387,-13.494344914153544,54.230426868706154,-11.468925474110405
high_emissions,2096,13.73346871137619,7.599687298138936,1224.8613350391388,25.80704140663147,3.498914118607839,1.325952686866124,46.90019520521173,-1.968235429128008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scenario_projection,False,71,24.520705093083873,28.629712467438882,1.30251481464515,-10.031034167861181,53.150417560522754,-8.728519353216031
